timestamp,ticker,p1_name,p2_name,score_str,game_score_str,server,p1_first_serve_pct,p1_first_serve_num,p1_first_serve_den,p1_first_serve_won_pct,p1_first_serve_won_num,p1_first_serve_won_den,p1_second_serve_won_pct,p1_second_serve_won_num,p1_second_serve_won_den,p1_first_return_won_pct,p1_first_return_won_num,p1_first_return_won_den,p1_second_return_won_pct,p1_second_return_won_num,p1_second_return_won_den,p2_first_serve_pct,p2_first_serve_num,p2_first_serve_den,p2_first_serve_won_pct,p2_first_serve_won_num,p2_first_serve_won_den,p2_second_serve_won_pct,p2_second_serve_won_num,p2_second_serve_won_den,p2_first_return_won_pct,p2_first_return_won_num,p2_first_return_won_den,p2_second_return_won_pct,p2_second_return_won_num,p2_second_return_won_den,p1_last10_pts_won,p2_last10_pts_won,mc_prob_p1,mc_set_prob_p1,mc_game_prob_p1,kalshi_yes_ask,kalshi_yes_bid,match_outcome
2026-07-01T03:34:27.623787+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,30-30,p1,0.5735294117647058,39,68,0.7692307692307693,30,39,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.23076923076923078,9,39,0.5172413793103449,15,29,6,4,0.8976,0.8938,0.7724,0.8200000000000001,0.81,
2026-07-01T03:34:30.853254+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,3-3,p1,0.6764705882352942,23,34,0.782608695652174,18,23,0.7272727272727273,8,11,0.11538461538461539,3,26,0.625,10,16,0.6190476190476191,26,42,0.8846153846153846,23,26,0.375,6,16,0.21739130434782608,5,23,0.2727272727272727,3,11,7,3,0.7505,0.6089,0.6132,0.63,0.62,
2026-07-01T03:34:32.460410+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 3-1,15-0,p2,0.6896551724137931,20,29,0.85,17,20,0.7777777777777778,7,9,0.35714285714285715,5,14,0.65,13,20,0.4117647058823529,14,34,0.6428571428571429,9,14,0.35,7,20,0.15,3,20,0.2222222222222222,2,9,9,1,1.0,1.0,0.7135,0.97,0.96,
2026-07-01T03:34:53.723422+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,0-0,p2,0.5735294117647058,39,68,0.7692307692307693,30,39,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.23076923076923078,9,39,0.5172413793103449,15,29,7,3,0.9367,0.9411,0.3698,0.86,0.85,
2026-07-01T03:34:55.502104+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,3-3,p1,0.6764705882352942,23,34,0.782608695652174,18,23,0.7272727272727273,8,11,0.11538461538461539,3,26,0.625,10,16,0.6190476190476191,26,42,0.8846153846153846,23,26,0.375,6,16,0.21739130434782608,5,23,0.2727272727272727,3,11,7,3,0.7549,0.6114,0.6024,0.6699999999999999,0.64,
2026-07-01T03:34:56.353864+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 3-1,30-0,p2,0.6896551724137931,20,29,0.85,17,20,0.7777777777777778,7,9,0.35714285714285715,5,14,0.6666666666666666,14,21,0.4,14,35,0.6428571428571429,9,14,0.3333333333333333,7,21,0.15,3,20,0.2222222222222222,2,9,9,1,1.0,1.0,0.8689,0.98,0.97,
2026-07-01T03:35:17.953716+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,0-0,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.225,9,40,0.5172413793103449,15,29,7,3,0.9408,0.9459,0.3772,0.86,0.84,
2026-07-01T03:35:19.650687+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-3,p2,0.6857142857142857,24,35,0.7916666666666666,19,24,0.7272727272727273,8,11,0.11538461538461539,3,26,0.625,10,16,0.6190476190476191,26,42,0.8846153846153846,23,26,0.375,6,16,0.20833333333333334,5,24,0.2727272727272727,3,11,7,3,0.81,0.6997,0.6986,0.6799999999999999,0.67,
2026-07-01T03:35:20.490700+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 3-1,30-0,p2,0.6896551724137931,20,29,0.85,17,20,0.7777777777777778,7,9,0.35714285714285715,5,14,0.6666666666666666,14,21,0.4,14,35,0.6428571428571429,9,14,0.3333333333333333,7,21,0.15,3,20,0.2222222222222222,2,9,9,1,1.0,0.9999,0.8724,0.98,0.97,
2026-07-01T03:35:41.748814+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,0-0,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.225,9,40,0.5172413793103449,15,29,7,3,0.9402,0.9449,0.374,0.87,0.85,
2026-07-01T03:35:43.572490+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-3,p2,0.6857142857142857,24,35,0.7916666666666666,19,24,0.7272727272727273,8,11,0.11538461538461539,3,26,0.625,10,16,0.6190476190476191,26,42,0.8846153846153846,23,26,0.375,6,16,0.20833333333333334,5,24,0.2727272727272727,3,11,7,3,0.8068,0.6966,0.6974,0.69,0.64,
2026-07-01T03:35:44.286490+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 3-1,40-0,p2,0.6896551724137931,20,29,0.85,17,20,0.7777777777777778,7,9,0.35714285714285715,5,14,0.6818181818181818,15,22,0.3888888888888889,14,36,0.6428571428571429,9,14,0.3181818181818182,7,22,0.15,3,20,0.2222222222222222,2,9,9,1,1.0,1.0,0.9661,0.99,0.98,
2026-07-01T03:36:05.378047+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,15-0,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5121951219512195,21,41,0.5773195876288659,56,97,0.5892857142857143,33,56,0.4878048780487805,20,41,0.225,9,40,0.5172413793103449,15,29,7,3,0.9567,0.9603,0.541,0.9,0.87,
2026-07-01T03:36:07.129698+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-4,p2,0.6857142857142857,24,35,0.7916666666666666,19,24,0.7272727272727273,8,11,0.11538461538461539,3,26,0.625,10,16,0.6190476190476191,26,42,0.8846153846153846,23,26,0.375,6,16,0.20833333333333334,5,24,0.2727272727272727,3,11,6,4,0.7732,0.6124,0.6118,0.63,0.61,
2026-07-01T03:36:07.898419+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 3-1,40-0,p2,0.6896551724137931,20,29,0.85,17,20,0.7777777777777778,7,9,0.35714285714285715,5,14,0.6818181818181818,15,22,0.3888888888888889,14,36,0.6428571428571429,9,14,0.3181818181818182,7,22,0.15,3,20,0.2222222222222222,2,9,9,1,1.0,1.0,0.9667,0.99,0.98,
2026-07-01T03:36:29.945869+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,15-0,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5121951219512195,21,41,0.5773195876288659,56,97,0.5892857142857143,33,56,0.4878048780487805,20,41,0.225,9,40,0.5172413793103449,15,29,7,3,0.9632,0.9604,0.5492,0.92,0.89,
2026-07-01T03:36:33.463209+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-4,p2,0.6857142857142857,24,35,0.7916666666666666,19,24,0.7272727272727273,8,11,0.11538461538461539,3,26,0.5882352941176471,10,17,0.6046511627906976,26,43,0.8846153846153846,23,26,0.4117647058823529,7,17,0.20833333333333334,5,24,0.2727272727272727,3,11,6,4,0.755,0.5945,0.6032,0.64,0.59,
2026-07-01T03:36:56.174758+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,30-0,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.42105263157894735,24,57,0.5121951219512195,21,41,0.5816326530612245,57,98,0.5789473684210527,33,57,0.4878048780487805,20,41,0.225,9,40,0.5172413793103449,15,29,8,2,0.9758,0.9721,0.7424,0.9299999999999999,0.9,
2026-07-01T03:36:59.545113+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-5,p1,0.6857142857142857,24,35,0.7916666666666666,19,24,0.7272727272727273,8,11,0.11538461538461539,3,26,0.5882352941176471,10,17,0.6046511627906976,26,43,0.8846153846153846,23,26,0.4117647058823529,7,17,0.20833333333333334,5,24,0.2727272727272727,3,11,5,5,0.7016,0.4897,0.5001,0.56,0.55,
2026-07-01T03:37:22.314611+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,30-0,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.42105263157894735,24,57,0.5121951219512195,21,41,0.5816326530612245,57,98,0.5789473684210527,33,57,0.4878048780487805,20,41,0.225,9,40,0.5172413793103449,15,29,8,2,0.9751,0.9739,0.7475,0.91,0.9,
2026-07-01T03:37:25.501602+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-5,p1,0.6857142857142857,24,35,0.7916666666666666,19,24,0.7272727272727273,8,11,0.11538461538461539,3,26,0.5555555555555556,10,18,0.5909090909090909,26,44,0.8846153846153846,23,26,0.4444444444444444,8,18,0.20833333333333334,5,24,0.2727272727272727,3,11,5,5,0.6785,0.489,0.4863,0.5900000000000001,0.56,
2026-07-01T03:37:48.069132+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,30-15,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.41379310344827586,24,58,0.5121951219512195,21,41,0.5858585858585859,58,99,0.5862068965517241,34,58,0.4878048780487805,20,41,0.225,9,40,0.5172413793103449,15,29,7,3,0.9645,0.9637,0.601,0.9,0.88,
2026-07-01T03:37:51.177970+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-6,p1,0.6857142857142857,24,35,0.7916666666666666,19,24,0.7272727272727273,8,11,0.11538461538461539,3,26,0.5555555555555556,10,18,0.5909090909090909,26,44,0.8846153846153846,23,26,0.4444444444444444,8,18,0.20833333333333334,5,24,0.2727272727272727,3,11,4,6,0.5344,0.1368,0.128,0.41000000000000003,0.4,
2026-07-01T03:38:13.199083+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,30-15,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.41379310344827586,24,58,0.5121951219512195,21,41,0.5858585858585859,58,99,0.5862068965517241,34,58,0.4878048780487805,20,41,0.225,9,40,0.5172413793103449,15,29,7,3,0.9635,0.9638,0.5972,0.94,0.93,
2026-07-01T03:38:14.950626+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,4-6,p1,0.6944444444444444,25,36,0.76,19,25,0.7272727272727273,8,11,0.11538461538461539,3,26,0.5555555555555556,10,18,0.5909090909090909,26,44,0.8846153846153846,23,26,0.4444444444444444,8,18,0.24,6,25,0.2727272727272727,3,11,4,6,0.4618,0.1202,0.1225,0.43999999999999995,0.43,
2026-07-01T03:38:15.657755+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 4-1,0-15,p1,0.7,21,30,0.8095238095238095,17,21,0.7777777777777778,7,9,0.35714285714285715,5,14,0.6956521739130435,16,23,0.3783783783783784,14,37,0.6428571428571429,9,14,0.30434782608695654,7,23,0.19047619047619047,4,21,0.2222222222222222,2,9,8,2,1.0,1.0,0.9295,0.99,0.98,
2026-07-01T03:38:36.551414+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,40-15,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.41379310344827586,24,58,0.5121951219512195,21,41,0.5858585858585859,58,99,0.5862068965517241,34,58,0.4878048780487805,20,41,0.225,9,40,0.5172413793103449,15,29,7,3,0.9782,0.9759,0.8249,0.94,0.93,
2026-07-01T03:38:38.275067+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,5-6,p2,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.11538461538461539,3,26,0.5555555555555556,10,18,0.5909090909090909,26,44,0.8846153846153846,23,26,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.5051,0.1659,0.1637,0.45999999999999996,0.38,
2026-07-01T03:39:00.812997+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,40-15,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.41379310344827586,24,58,0.5238095238095238,22,42,0.58,58,100,0.5862068965517241,34,58,0.47619047619047616,20,42,0.225,9,40,0.5172413793103449,15,29,7,3,0.9792,0.9795,0.8272,0.96,0.94,
2026-07-01T03:39:06.141055+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.3927,0.635,0.9552,0.36,0.33,
2026-07-01T03:39:28.702209+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,40-15,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.41379310344827586,24,58,0.5238095238095238,22,42,0.58,58,100,0.5862068965517241,34,58,0.47619047619047616,20,42,0.225,9,40,0.5172413793103449,15,29,7,3,0.9798,0.9804,0.8296,0.96,0.94,
2026-07-01T03:39:33.710709+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.403,0.6335,0.9533,0.38,0.37,
2026-07-01T03:39:34.945524+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 4-1,15-30,p1,0.65625,21,32,0.8095238095238095,17,21,0.7272727272727273,8,11,0.35714285714285715,5,14,0.6956521739130435,16,23,0.3783783783783784,14,37,0.6428571428571429,9,14,0.30434782608695654,7,23,0.19047619047619047,4,21,0.2727272727272727,3,11,7,3,1.0,1.0,0.8518,0.99,0.97,
2026-07-01T03:39:55.907927+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,40-30,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.41379310344827586,24,58,0.5238095238095238,22,42,0.58,58,100,0.5862068965517241,34,58,0.47619047619047616,20,42,0.225,9,40,0.5172413793103449,15,29,7,3,0.9712,0.9701,0.6873,0.92,0.91,
2026-07-01T03:39:58.442484+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.3925,0.6319,0.9545,0.38,0.37,
2026-07-01T03:39:59.124315+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 4-1,30-30,p1,0.6666666666666666,22,33,0.8181818181818182,18,22,0.7272727272727273,8,11,0.35714285714285715,5,14,0.6956521739130435,16,23,0.3783783783783784,14,37,0.6428571428571429,9,14,0.30434782608695654,7,23,0.18181818181818182,4,22,0.2727272727272727,3,11,7,3,1.0,1.0,0.933,0.99,0.98,
2026-07-01T03:40:20.227896+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,40-40,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4067796610169492,24,59,0.5116279069767442,22,43,0.5784313725490197,59,102,0.5932203389830508,35,59,0.4883720930232558,21,43,0.225,9,40,0.5172413793103449,15,29,7,3,0.9505,0.9487,0.4065,0.87,0.86,
2026-07-01T03:40:22.776764+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.3989,0.635,0.9588,0.38,0.37,
2026-07-01T03:40:44.523941+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,40-40,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4067796610169492,24,59,0.5116279069767442,22,43,0.5784313725490197,59,102,0.5932203389830508,35,59,0.4883720930232558,21,43,0.225,9,40,0.5172413793103449,15,29,7,3,0.9493,0.9479,0.3994,0.91,0.9,
2026-07-01T03:40:47.060635+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.4005,0.6403,0.9531,0.39,0.37,
2026-07-01T03:41:09.311021+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,Ad-40,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4166666666666667,25,60,0.5116279069767442,22,43,0.5825242718446602,60,103,0.5833333333333334,35,60,0.4883720930232558,21,43,0.225,9,40,0.5172413793103449,15,29,7,3,0.966,0.9674,0.6836,0.92,0.91,
2026-07-01T03:41:31.839012+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,Ad-40,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4166666666666667,25,60,0.5116279069767442,22,43,0.5825242718446602,60,103,0.5833333333333334,35,60,0.4883720930232558,21,43,0.225,9,40,0.5172413793103449,15,29,7,3,0.9697,0.9697,0.6877,0.89,0.88,
2026-07-01T03:41:53.783809+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,40-40,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4166666666666667,25,60,0.5116279069767442,22,43,0.5825242718446602,60,103,0.5833333333333334,35,60,0.4883720930232558,21,43,0.225,9,40,0.5172413793103449,15,29,6,4,0.9516,0.9483,0.4198,0.87,0.86,
2026-07-01T03:42:15.545827+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,Ad-40,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4166666666666667,25,60,0.5,22,44,0.5769230769230769,60,104,0.5833333333333334,35,60,0.5,22,44,0.225,9,40,0.5172413793103449,15,29,6,4,0.968,0.9619,0.6764,0.91,0.9,
2026-07-01T03:42:37.181067+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 3-1,Ad-40,p2,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5,22,44,0.580952380952381,61,105,0.5737704918032787,35,61,0.5,22,44,0.225,9,40,0.5172413793103449,15,29,6,4,0.9682,0.9696,0.6891,0.92,0.91,
2026-07-01T03:42:59.234422+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 4-1,0-0,p1,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5,22,44,0.580952380952381,61,105,0.5737704918032787,35,61,0.5,22,44,0.225,9,40,0.5172413793103449,15,29,6,4,0.9892,0.9902,0.8355,0.97,0.96,
2026-07-01T03:43:21.460731+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 4-1,0-0,p1,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5111111111111111,23,45,0.5754716981132075,61,106,0.5737704918032787,35,61,0.4888888888888889,22,45,0.225,9,40,0.5172413793103449,15,29,6,4,0.9905,0.9916,0.833,0.97,0.96,
2026-07-01T03:43:43.824107+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 4-1,0-0,p1,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5111111111111111,23,45,0.5754716981132075,61,106,0.5737704918032787,35,61,0.4888888888888889,22,45,0.225,9,40,0.5172413793103449,15,29,6,4,0.9908,0.9914,0.8287,0.97,0.96,
2026-07-01T03:43:48.846782+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.4008,0.6393,0.9565,0.4,0.37,
2026-07-01T03:44:10.305401+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 4-1,0-0,p1,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5111111111111111,23,45,0.5754716981132075,61,106,0.5737704918032787,35,61,0.4888888888888889,22,45,0.225,9,40,0.5172413793103449,15,29,6,4,0.9911,0.9907,0.8283,0.97,0.96,
2026-07-01T03:44:12.959478+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.403,0.6334,0.9495,0.41000000000000003,0.37,
2026-07-01T03:44:34.294119+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 4-1,0-0,p1,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5111111111111111,23,45,0.5754716981132075,61,106,0.5737704918032787,35,61,0.4888888888888889,22,45,0.225,9,40,0.5172413793103449,15,29,6,4,0.99,0.9913,0.8364,0.95,0.94,
2026-07-01T03:44:36.836176+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-0,p1,0.7027027027027027,26,37,0.7692307692307693,20,26,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.23076923076923078,6,26,0.2727272727272727,3,11,5,5,0.3967,0.6322,0.9558,0.42000000000000004,0.38,
2026-07-01T03:44:58.478487+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 4-1,0-15,p1,0.5797101449275363,40,69,0.775,31,40,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5111111111111111,23,45,0.5754716981132075,61,106,0.5737704918032787,35,61,0.4888888888888889,22,45,0.225,9,40,0.5172413793103449,15,29,5,5,0.9839,0.9825,0.6891,0.95,0.93,
2026-07-01T03:45:00.943778+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-15,p1,0.7105263157894737,27,38,0.7407407407407407,20,27,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.25925925925925924,7,27,0.2727272727272727,3,11,4,6,0.3113,0.5353,0.8517,0.36,0.35,
2026-07-01T03:45:23.231389+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 4-1,0-30,p1,0.5915492957746479,42,71,0.7380952380952381,31,42,0.4827586206896552,14,29,0.4262295081967213,26,61,0.5111111111111111,23,45,0.5754716981132075,61,106,0.5737704918032787,35,61,0.4888888888888889,22,45,0.2619047619047619,11,42,0.5172413793103449,15,29,4,6,0.9704,0.9653,0.444,0.92,0.91,
2026-07-01T03:45:28.105386+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-7 0-0,0-15,p1,0.7105263157894737,27,38,0.7407407407407407,20,27,0.7272727272727273,8,11,0.1111111111111111,3,27,0.5555555555555556,10,18,0.6,27,45,0.8888888888888888,24,27,0.4444444444444444,8,18,0.25925925925925924,7,27,0.2727272727272727,3,11,4,6,0.3056,0.5388,0.8558,0.36,0.35,
