player_id,player_slug,full_name,year,surface,Aces,DoubleFaults,FirstServePercentage,FirstServePointsWonPercentage,SecondServePointsWonPercentage,BreakPointsFaced,BreakPointsSavedPercentage,ServiceGamesPlayed,ServiceGamesWonPercentage,ServicePointsWonPercentage,FirstServeReturnPointsWonPercentage,SecondServeReturnPointsWonPercentage,BreakPointsOpportunities,BreakPointsConvertedPercentage,ReturnGamesPlayed,ReturnGamesWonPercentage,ReturnPointsWonPercentage,TotalPointsWonPercentage
bt72,nuno-borges,Nuno Borges,all,all,890,404,65,71,51,1095,61,2064,79,64,28,49,1040,37,2074,18,36,50
bt72,nuno-borges,Nuno Borges,all,Hard,560,257,65,71,51,637,60,1262,80,64,26,49,599,36,1269,17,35,49
bt72,nuno-borges,Nuno Borges,all,Clay,211,114,64,70,50,347,60,607,77,62,31,49,351,38,608,22,38,50
bt72,nuno-borges,Nuno Borges,all,Grass,119,33,68,73,50,111,69,195,83,66,27,47,90,32,197,15,34,50
bt72,nuno-borges,Nuno Borges,all,Carpet,,,,,,,,,,,,,,,,,,
bt72,nuno-borges,Nuno Borges,2026,all,109,38,66,73,49,117,62,234,81,65,28,43,98,41,234,17,33,49
bt72,nuno-borges,Nuno Borges,2026,Hard,79,25,69,74,51,74,62,171,84,67,25,43,64,41,172,15,31,50
bt72,nuno-borges,Nuno Borges,2026,Clay,30,13,61,71,43,43,60,63,73,60,35,43,34,41,62,23,38,49
bt72,nuno-borges,Nuno Borges,2026,Grass,,,,,,,,,,,,,,,,,,
bt72,nuno-borges,Nuno Borges,2026,Carpet,,,,,,,,,,,,,,,,,,
bt72,nuno-borges,Nuno Borges,2025,all,356,134,67,71,51,393,62,783,81,64,28,49,417,35,780,19,36,50
bt72,nuno-borges,Nuno Borges,2025,Hard,201,88,66,71,51,234,62,474,81,64,27,49,236,35,468,18,35,50
bt72,nuno-borges,Nuno Borges,2025,Clay,83,34,66,71,48,97,61,189,80,63,31,49,124,34,192,22,38,50
bt72,nuno-borges,Nuno Borges,2025,Grass,72,12,69,74,53,62,68,120,83,67,29,48,57,40,120,19,36,51
bt72,nuno-borges,Nuno Borges,2025,Carpet,,,,,,,,,,,,,,,,,,
bt72,nuno-borges,Nuno Borges,2024,all,278,141,62,71,50,335,59,586,76,63,29,53,327,39,592,21,38,50
bt72,nuno-borges,Nuno Borges,2024,Hard,188,92,61,72,49,194,57,354,77,63,27,54,198,37,360,20,37,50
bt72,nuno-borges,Nuno Borges,2024,Clay,52,39,64,68,51,119,60,193,75,62,33,52,112,44,191,26,40,51
bt72,nuno-borges,Nuno Borges,2024,Grass,38,10,68,77,45,22,68,39,82,67,25,43,17,24,41,10,31,48
bt72,nuno-borges,Nuno Borges,2024,Carpet,,,,,,,,,,,,,,,,,,
bt72,nuno-borges,Nuno Borges,2023,all,89,62,64,68,51,166,58,280,75,62,25,46,124,34,287,15,33,47
bt72,nuno-borges,Nuno Borges,2023,Hard,58,34,66,67,52,92,58,164,76,62,24,44,66,33,169,13,32,47
bt72,nuno-borges,Nuno Borges,2023,Clay,26,19,61,69,52,52,52,96,74,62,26,46,50,36,98,18,35,48
bt72,nuno-borges,Nuno Borges,2023,Grass,5,9,63,66,41,22,77,20,75,57,21,53,8,25,20,10,33,47
bt72,nuno-borges,Nuno Borges,2023,Carpet,,,,,,,,,,,,,,,,,,
hb71,hubert-hurkacz,Hubert Hurkacz,all,all,4404,789,63,77,52,2030,66,5092,86,68,27,47,2390,36,5005,17,35,51
hb71,hubert-hurkacz,Hubert Hurkacz,all,Hard,3131,546,64,77,52,1370,67,3409,87,68,27,48,1612,36,3349,17,35,51
hb71,hubert-hurkacz,Hubert Hurkacz,all,Clay,740,153,61,75,53,488,63,1089,83,66,30,47,537,38,1070,19,36,51
hb71,hubert-hurkacz,Hubert Hurkacz,all,Grass,533,90,65,79,54,172,70,594,91,70,24,47,241,33,586,13,33,51
hb71,hubert-hurkacz,Hubert Hurkacz,all,Carpet,,,,,,,,,,,,,,,,,,
hb71,hubert-hurkacz,Hubert Hurkacz,2026,all,236,28,64,79,51,74,69,217,89,69,27,44,100,25,216,12,33,51
hb71,hubert-hurkacz,Hubert Hurkacz,2026,Hard,186,22,66,80,49,48,71,158,91,69,22,42,52,21,156,7,30,50
hb71,hubert-hurkacz,Hubert Hurkacz,2026,Clay,50,6,59,77,57,26,65,59,85,69,38,47,48,29,60,23,41,54
hb71,hubert-hurkacz,Hubert Hurkacz,2026,Grass,,,,,,,,,,,,,,,,,,
hb71,hubert-hurkacz,Hubert Hurkacz,2026,Carpet,,,,,,,,,,,,,,,,,,
hb71,hubert-hurkacz,Hubert Hurkacz,2025,all,287,35,65,77,53,122,68,317,88,69,25,47,124,36,310,15,33,51
hb71,hubert-hurkacz,Hubert Hurkacz,2025,Hard,169,18,65,78,55,65,69,175,89,70,25,46,65,32,173,12,33,51
hb71,hubert-hurkacz,Hubert Hurkacz,2025,Clay,102,15,64,76,51,55,65,131,85,67,24,50,54,43,126,18,34,51
hb71,hubert-hurkacz,Hubert Hurkacz,2025,Grass,16,2,68,89,57,2,100,11,100,79,26,46,5,20,11,9,33,54
hb71,hubert-hurkacz,Hubert Hurkacz,2025,Carpet,,,,,,,,,,,,,,,,,,
hb71,hubert-hurkacz,Hubert Hurkacz,2024,all,736,94,63,78,55,308,71,797,89,69,27,47,353,36,775,16,35,52
hb71,hubert-hurkacz,Hubert Hurkacz,2024,Hard,422,65,62,79,55,174,71,454,89,70,25,48,184,34,440,14,33,51
hb71,hubert-hurkacz,Hubert Hurkacz,2024,Clay,201,19,63,75,53,107,70,244,87,67,33,46,125,40,237,21,38,52
hb71,hubert-hurkacz,Hubert Hurkacz,2024,Grass,113,10,68,80,55,27,74,99,93,72,21,48,44,32,98,14,32,52
hb71,hubert-hurkacz,Hubert Hurkacz,2024,Carpet,,,,,,,,,,,,,,,,,,
hb71,hubert-hurkacz,Hubert Hurkacz,2023,all,1031,133,64,80,51,334,64,999,88,69,27,46,460,35,985,16,34,51
hb71,hubert-hurkacz,Hubert Hurkacz,2023,Hard,723,76,65,79,51,237,65,681,88,69,28,46,318,37,673,17,35,52
hb71,hubert-hurkacz,Hubert Hurkacz,2023,Clay,134,38,57,79,47,67,52,178,82,66,27,47,93,30,175,16,35,50
hb71,hubert-hurkacz,Hubert Hurkacz,2023,Grass,174,19,68,81,55,30,80,140,96,73,25,44,49,33,137,12,31,52
hb71,hubert-hurkacz,Hubert Hurkacz,2023,Carpet,,,,,,,,,,,,,,,,,,
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,all,all,1311,894,62,72,47,1599,61,2727,77,62,31,50,1596,39,2752,22,38,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,all,Hard,923,575,63,73,47,966,62,1726,79,63,29,50,943,39,1751,21,37,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,all,Clay,205,201,63,68,47,461,59,696,73,60,34,50,476,40,695,27,40,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,all,Grass,183,118,61,74,48,172,62,305,79,64,28,49,177,35,306,20,36,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,all,Carpet,,,,,,,,,,,,,,,,,,
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2026,all,117,82,63,73,47,111,61,222,81,64,31,51,125,41,227,22,38,51
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2026,Hard,105,62,63,77,46,66,62,159,84,65,27,50,72,36,164,16,35,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2026,Clay,12,20,64,64,50,45,60,63,71,59,41,54,53,47,63,40,46,52
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2026,Grass,,,,,,,,,,,,,,,,,,
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2026,Carpet,,,,,,,,,,,,,,,,,,
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2025,all,210,173,61,73,48,221,57,448,79,63,30,49,236,38,452,20,37,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2025,Hard,145,114,60,74,49,126,55,274,79,64,30,50,136,41,279,20,37,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2025,Clay,52,49,62,72,46,74,57,138,77,62,31,50,82,35,137,21,38,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2025,Grass,13,10,64,72,48,21,67,36,81,63,28,44,18,28,36,14,34,49
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2025,Carpet,,,,,,,,,,,,,,,,,,
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2024,all,169,139,61,70,44,288,60,421,72,60,29,51,241,37,425,21,38,49
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2024,Hard,105,74,63,70,45,155,59,250,75,61,26,51,124,38,254,19,36,48
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2024,Clay,37,40,60,67,45,95,59,125,69,58,33,51,86,36,126,25,41,49
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2024,Grass,27,25,56,77,38,38,63,46,70,60,31,49,31,39,45,27,38,49
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2024,Carpet,,,,,,,,,,,,,,,,,,
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2023,all,239,151,63,69,47,354,62,529,75,61,31,50,335,36,530,23,38,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2023,Hard,180,94,64,70,47,237,65,357,77,62,31,50,211,39,360,23,37,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2023,Clay,30,38,60,67,46,86,56,122,69,58,36,50,98,33,119,27,42,50
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2023,Grass,29,19,63,71,46,31,58,50,74,62,26,53,26,23,51,12,35,48
v812,botic-van-de-zandschulp,Botic Van De Zandschulp,2023,Carpet,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,all,all,224,221,61,68,47,474,61,672,72,60,30,51,404,42,686,25,38,49
ki82,vit-kopriva,Vit Kopriva,all,Hard,76,86,59,69,43,151,60,200,70,58,27,51,97,44,203,21,36,47
ki82,vit-kopriva,Vit Kopriva,all,Clay,129,120,62,67,49,292,61,438,74,60,32,52,291,43,447,28,40,50
ki82,vit-kopriva,Vit Kopriva,all,Grass,19,15,53,68,47,31,71,34,74,58,22,39,16,13,36,6,28,44
ki82,vit-kopriva,Vit Kopriva,all,Carpet,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2026,all,87,77,63,69,49,158,66,246,78,62,32,49,147,45,248,27,39,50
ki82,vit-kopriva,Vit Kopriva,2026,Hard,33,23,61,67,48,46,67,62,76,59,30,52,29,52,62,24,37,49
ki82,vit-kopriva,Vit Kopriva,2026,Clay,54,54,64,70,49,112,66,184,79,62,33,49,118,43,186,27,39,51
ki82,vit-kopriva,Vit Kopriva,2026,Grass,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2026,Carpet,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2025,all,89,89,60,67,48,202,65,262,73,59,28,51,161,36,269,22,37,48
ki82,vit-kopriva,Vit Kopriva,2025,Hard,20,40,59,69,42,65,63,78,69,58,22,51,41,29,80,15,34,46
ki82,vit-kopriva,Vit Kopriva,2025,Clay,54,39,62,65,50,121,64,161,73,60,31,52,104,42,165,27,39,50
ki82,vit-kopriva,Vit Kopriva,2025,Grass,15,10,51,78,52,16,81,23,87,65,27,42,16,13,24,8,32,48
ki82,vit-kopriva,Vit Kopriva,2025,Carpet,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2024,all,30,31,60,65,37,67,48,85,59,54,23,50,31,55,90,19,32,44
ki82,vit-kopriva,Vit Kopriva,2024,Hard,20,16,60,69,35,31,48,42,62,55,26,48,17,59,43,23,34,45
ki82,vit-kopriva,Vit Kopriva,2024,Clay,6,10,62,65,39,21,38,32,59,55,24,56,14,50,35,20,35,45
ki82,vit-kopriva,Vit Kopriva,2024,Grass,4,5,55,55,40,15,60,11,45,48,10,32,0,0,12,0,17,36
ki82,vit-kopriva,Vit Kopriva,2024,Carpet,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2023,all,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2023,Hard,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2023,Clay,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2023,Grass,,,,,,,,,,,,,,,,,,
ki82,vit-kopriva,Vit Kopriva,2023,Carpet,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,all,all,40,50,66,66,49,181,61,247,72,60,36,51,157,48,245,31,42,51
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,all,Hard,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,all,Clay,40,50,66,66,49,181,61,247,72,60,36,51,157,48,245,31,42,51
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,all,Grass,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,all,Carpet,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2026,all,28,23,67,69,53,69,62,113,77,64,38,51,80,45,111,32,43,53
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2026,Hard,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2026,Clay,28,23,67,69,53,69,62,113,77,64,38,51,80,45,111,32,43,53
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2026,Grass,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2026,Carpet,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2025,all,6,12,65,64,51,59,59,85,72,60,35,51,52,52,86,31,41,51
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2025,Hard,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2025,Clay,6,12,65,64,51,59,59,85,72,60,35,51,52,52,86,31,41,51
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2025,Grass,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2025,Carpet,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2024,all,6,15,64,63,36,53,62,49,59,54,32,52,25,48,48,25,40,47
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2024,Hard,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2024,Clay,6,15,64,63,36,53,62,49,59,54,32,52,25,48,48,25,40,47
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2024,Grass,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2024,Carpet,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2023,all,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2023,Hard,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2023,Clay,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2023,Grass,,,,,,,,,,,,,,,,,,
b0fv,roman-andres-burruchaga,Roman Andres Burruchaga,2023,Carpet,,,,,,,,,,,,,,,,,,
f724,marton-fucsovics,Marton Fucsovics,all,all,1420,1114,59,70,51,2390,60,4159,77,62,31,51,2527,40,4188,24,39,50
f724,marton-fucsovics,Marton Fucsovics,all,Hard,869,631,59,70,51,1407,60,2479,77,62,30,51,1462,40,2492,24,38,50
f724,marton-fucsovics,Marton Fucsovics,all,Clay,265,279,59,68,50,718,61,1094,74,61,34,51,771,41,1109,28,40,50
f724,marton-fucsovics,Marton Fucsovics,all,Grass,286,204,58,75,50,265,57,586,81,64,27,50,294,35,587,18,36,50
f724,marton-fucsovics,Marton Fucsovics,all,Carpet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f724,marton-fucsovics,Marton Fucsovics,2026,all,73,45,61,72,50,85,58,170,79,64,28,49,89,37,169,20,36,50
f724,marton-fucsovics,Marton Fucsovics,2026,Hard,62,39,62,72,50,75,59,146,79,64,29,51,84,37,144,22,37,50
f724,marton-fucsovics,Marton Fucsovics,2026,Clay,11,6,58,74,51,10,50,24,79,64,24,35,5,40,25,8,28,46
f724,marton-fucsovics,Marton Fucsovics,2026,Grass,,,,,,,,,,,,,,,,,,
f724,marton-fucsovics,Marton Fucsovics,2026,Carpet,,,,,,,,,,,,,,,,,,
f724,marton-fucsovics,Marton Fucsovics,2025,all,106,76,61,73,49,171,56,343,78,63,31,55,236,40,351,27,40,51
f724,marton-fucsovics,Marton Fucsovics,2025,Hard,38,36,58,71,48,69,51,133,74,62,34,54,107,38,137,30,42,51
f724,marton-fucsovics,Marton Fucsovics,2025,Clay,20,17,63,71,49,63,57,115,77,63,33,59,95,40,119,32,42,52
f724,marton-fucsovics,Marton Fucsovics,2025,Grass,48,23,61,77,49,39,62,95,84,66,26,51,34,44,95,16,35,51
f724,marton-fucsovics,Marton Fucsovics,2025,Carpet,,,,,,,,,,,,,,,,,,
f724,marton-fucsovics,Marton Fucsovics,2024,all,142,60,63,70,54,195,65,342,80,64,29,49,163,44,344,21,37,50
f724,marton-fucsovics,Marton Fucsovics,2024,Hard,87,31,62,70,55,110,66,197,81,64,27,49,82,43,196,18,36,50
f724,marton-fucsovics,Marton Fucsovics,2024,Clay,42,25,64,69,52,72,61,127,78,63,33,51,71,49,130,27,39,51
f724,marton-fucsovics,Marton Fucsovics,2024,Grass,13,4,62,65,54,13,69,18,78,61,19,42,10,10,18,6,27,45
f724,marton-fucsovics,Marton Fucsovics,2024,Carpet,,,,,,,,,,,,,,,,,,
f724,marton-fucsovics,Marton Fucsovics,2023,all,170,148,59,71,51,287,60,541,79,63,30,50,283,42,542,22,38,50
f724,marton-fucsovics,Marton Fucsovics,2023,Hard,91,72,60,70,52,168,59,312,78,63,29,51,155,43,311,22,38,50
f724,marton-fucsovics,Marton Fucsovics,2023,Clay,25,42,58,68,48,90,62,125,73,60,34,48,73,45,126,26,40,50
f724,marton-fucsovics,Marton Fucsovics,2023,Grass,54,34,59,77,52,29,55,104,88,67,28,51,55,35,105,18,37,51
f724,marton-fucsovics,Marton Fucsovics,2023,Carpet,,,,,,,,,,,,,,,,,,
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,all,all,1445,397,67,78,52,452,68,1233,88,70,22,37,308,35,1227,9,27,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,all,Hard,1034,271,67,79,53,261,66,827,89,71,21,35,195,32,828,8,26,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,all,Clay,136,58,65,72,52,108,64,210,81,65,27,42,75,39,205,14,32,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,all,Grass,275,68,68,81,50,83,78,196,91,71,21,35,38,39,194,8,25,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,all,Carpet,,,,,,,,,,,,,,,,,,
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2026,all,249,41,72,77,49,71,62,194,86,69,23,35,53,30,197,8,27,48
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2026,Hard,249,41,72,77,49,71,62,194,86,69,23,35,53,30,197,8,27,48
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2026,Clay,,,,,,,,,,,,,,,,,,
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2026,Grass,,,,,,,,,,,,,,,,,,
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2026,Carpet,,,,,,,,,,,,,,,,,,
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2025,all,596,176,67,78,53,207,70,571,89,70,21,36,134,33,575,8,26,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2025,Hard,435,120,68,80,54,117,70,392,91,71,21,36,94,31,396,7,26,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2025,Clay,67,30,65,72,52,52,63,108,82,65,24,37,29,38,107,10,29,48
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2025,Grass,94,26,67,81,48,38,76,71,87,70,17,29,11,36,72,6,21,47
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2025,Carpet,,,,,,,,,,,,,,,,,,
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2024,all,532,153,65,80,53,141,69,393,89,70,23,37,96,41,381,10,28,50
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2024,Hard,308,100,61,82,54,57,65,202,90,71,20,33,37,35,198,7,25,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2024,Clay,57,15,67,72,51,43,63,77,79,65,29,48,34,44,72,21,36,51
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2024,Grass,167,38,69,81,52,41,80,114,93,72,23,39,25,44,111,10,28,51
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2024,Carpet,,,,,,,,,,,,,,,,,,
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2023,all,68,27,63,76,50,33,64,75,84,67,23,44,25,32,74,11,30,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2023,Hard,42,10,69,75,54,16,56,39,82,68,19,44,11,45,37,14,28,49
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2023,Clay,12,13,55,75,50,13,69,25,84,64,29,46,12,25,26,12,33,48
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2023,Grass,14,4,62,82,43,4,75,11,91,67,19,38,2,0,11,0,26,48
m0gz,giovanni-mpetshi-perricard,Giovanni Mpetshi Perricard,2023,Carpet,,,,,,,,,,,,,,,,,,
h997,yannick-hanfmann,Yannick Hanfmann,all,all,946,342,65,69,52,1185,60,2232,79,63,29,48,1228,36,2255,20,36,50
h997,yannick-hanfmann,Yannick Hanfmann,all,Hard,357,99,65,70,51,392,63,668,78,63,27,47,303,35,679,16,34,49
h997,yannick-hanfmann,Yannick Hanfmann,all,Clay,469,204,65,69,52,709,59,1341,79,63,31,49,811,37,1344,22,38,50
h997,yannick-hanfmann,Yannick Hanfmann,all,Grass,120,39,68,71,53,84,54,223,83,65,24,49,114,32,232,16,34,49
h997,yannick-hanfmann,Yannick Hanfmann,all,Carpet,,,,,,,,,,,,,,,,,,
h997,yannick-hanfmann,Yannick Hanfmann,2026,all,110,33,62,74,54,85,60,190,82,66,31,49,108,37,191,21,37,51
h997,yannick-hanfmann,Yannick Hanfmann,2026,Hard,30,10,59,73,52,28,57,49,76,64,30,45,21,38,51,16,35,49
h997,yannick-hanfmann,Yannick Hanfmann,2026,Clay,80,23,63,74,55,57,61,141,84,67,31,51,87,37,140,23,38,52
h997,yannick-hanfmann,Yannick Hanfmann,2026,Grass,,,,,,,,,,,,,,,,,,
h997,yannick-hanfmann,Yannick Hanfmann,2026,Carpet,,,,,,,,,,,,,,,,,,
h997,yannick-hanfmann,Yannick Hanfmann,2025,all,153,36,67,70,53,137,58,290,80,64,27,48,148,37,295,19,35,50
h997,yannick-hanfmann,Yannick Hanfmann,2025,Hard,112,19,68,72,53,67,60,156,83,66,27,48,73,42,157,20,35,51
h997,yannick-hanfmann,Yannick Hanfmann,2025,Clay,34,15,66,68,52,58,55,113,77,62,30,49,71,32,116,20,37,49
h997,yannick-hanfmann,Yannick Hanfmann,2025,Grass,7,2,66,66,57,12,58,21,76,63,17,51,4,25,22,5,29,46
h997,yannick-hanfmann,Yannick Hanfmann,2025,Carpet,,,,,,,,,,,,,,,,,,
h997,yannick-hanfmann,Yannick Hanfmann,2024,all,188,74,67,68,52,239,58,457,78,63,28,48,244,33,460,17,36,49
h997,yannick-hanfmann,Yannick Hanfmann,2024,Hard,91,26,65,70,55,81,64,161,82,65,27,46,60,43,164,16,34,49
h997,yannick-hanfmann,Yannick Hanfmann,2024,Clay,65,39,67,66,50,140,55,247,74,61,30,48,153,31,246,20,37,49
h997,yannick-hanfmann,Yannick Hanfmann,2024,Grass,32,9,75,70,45,18,50,49,82,64,21,52,31,19,50,12,34,48
h997,yannick-hanfmann,Yannick Hanfmann,2024,Carpet,,,,,,,,,,,,,,,,,,
h997,yannick-hanfmann,Yannick Hanfmann,2023,all,216,70,67,68,54,291,61,534,79,63,31,50,322,36,542,22,38,50
h997,yannick-hanfmann,Yannick Hanfmann,2023,Hard,67,19,67,67,48,99,65,142,75,61,26,46,64,28,143,13,33,47
h997,yannick-hanfmann,Yannick Hanfmann,2023,Clay,104,38,68,67,54,166,60,304,78,63,34,51,205,38,307,25,40,51
h997,yannick-hanfmann,Yannick Hanfmann,2023,Grass,45,13,67,71,62,26,54,88,86,68,30,50,53,40,92,23,37,52
h997,yannick-hanfmann,Yannick Hanfmann,2023,Carpet,,,,,,,,,,,,,,,,,,
p09z,alexei-popyrin,Alexei Popyrin,all,all,2411,861,62,75,50,1690,65,3328,82,65,26,46,1570,32,3357,15,33,49
p09z,alexei-popyrin,Alexei Popyrin,all,Hard,1693,598,61,75,50,1073,66,2180,83,66,25,46,997,33,2204,15,33,49
p09z,alexei-popyrin,Alexei Popyrin,all,Clay,439,178,61,73,50,413,64,776,81,64,28,46,430,31,780,17,35,49
p09z,alexei-popyrin,Alexei Popyrin,all,Grass,279,85,64,74,49,204,67,372,82,65,23,45,143,35,373,13,32,49
p09z,alexei-popyrin,Alexei Popyrin,all,Carpet,,,,,,,,,,,,,,,,,,
p09z,alexei-popyrin,Alexei Popyrin,2026,all,169,19,63,77,54,61,57,182,86,69,24,45,61,38,186,12,31,49
p09z,alexei-popyrin,Alexei Popyrin,2026,Hard,112,6,67,74,55,39,51,119,84,68,22,47,36,39,125,11,30,49
p09z,alexei-popyrin,Alexei Popyrin,2026,Clay,57,13,57,82,53,22,68,63,89,70,27,42,25,36,61,15,33,51
p09z,alexei-popyrin,Alexei Popyrin,2026,Grass,,,,,,,,,,,,,,,,,,
p09z,alexei-popyrin,Alexei Popyrin,2026,Carpet,,,,,,,,,,,,,,,,,,
p09z,alexei-popyrin,Alexei Popyrin,2025,all,370,133,62,74,48,301,65,531,80,64,27,46,288,27,538,15,35,49
p09z,alexei-popyrin,Alexei Popyrin,2025,Hard,222,78,61,75,48,156,63,292,80,65,25,45,139,24,294,12,33,49
p09z,alexei-popyrin,Alexei Popyrin,2025,Clay,95,37,64,73,49,97,67,173,82,64,30,47,120,29,180,19,36,50
p09z,alexei-popyrin,Alexei Popyrin,2025,Grass,53,18,60,71,48,48,69,66,77,62,28,46,29,34,64,16,36,49
p09z,alexei-popyrin,Alexei Popyrin,2025,Carpet,,,,,,,,,,,,,,,,,,
p09z,alexei-popyrin,Alexei Popyrin,2024,all,447,139,64,75,50,281,67,589,84,66,27,47,303,35,598,18,34,50
p09z,alexei-popyrin,Alexei Popyrin,2024,Hard,304,95,62,77,51,177,70,374,86,67,28,50,227,34,380,20,36,51
p09z,alexei-popyrin,Alexei Popyrin,2024,Clay,58,25,63,68,50,63,56,112,75,61,25,42,47,34,113,14,32,47
