match_id,match_code,tournament_name,event_year,number_of_sets,match_status,round_short
7729,MS032,National Bank Open Presented by Rogers,2025,2,F,R64
7757,MS033,National Bank Open Presented by Rogers,2025,3,F,R64
7746,MS034,National Bank Open Presented by Rogers,2025,2,F,R64
7738,MS035,National Bank Open Presented by Rogers,2025,3,F,R64
7734,MS036,National Bank Open Presented by Rogers,2025,2,F,R64
7753,MS038,National Bank Open Presented by Rogers,2025,3,F,R64
7733,MS039,National Bank Open Presented by Rogers,2025,2,F,R64
7731,MS040,National Bank Open Presented by Rogers,2025,2,F,R64
7751,MS041,National Bank Open Presented by Rogers,2025,2,F,R64
7755,MS042,National Bank Open Presented by Rogers,2025,2,F,R64
7740,MS043,National Bank Open Presented by Rogers,2025,3,F,R64
7730,MS044,National Bank Open Presented by Rogers,2025,2,F,R64
7754,MS045,National Bank Open Presented by Rogers,2025,2,F,R64
7756,MS046,National Bank Open Presented by Rogers,2025,3,F,R64
7732,MS047,National Bank Open Presented by Rogers,2025,2,F,R64
7737,MS048,National Bank Open Presented by Rogers,2025,3,F,R64
7752,MS049,National Bank Open Presented by Rogers,2025,3,F,R64
7744,MS050,National Bank Open Presented by Rogers,2025,3,F,R64
7735,MS051,National Bank Open Presented by Rogers,2025,2,F,R64
7741,MS052,National Bank Open Presented by Rogers,2025,3,F,R64
7749,MS053,National Bank Open Presented by Rogers,2025,2,F,R64
7745,MS054,National Bank Open Presented by Rogers,2025,2,F,R64
7728,MS055,National Bank Open Presented by Rogers,2025,2,F,R64
7727,MS056,National Bank Open Presented by Rogers,2025,2,F,R64
7750,MS057,National Bank Open Presented by Rogers,2025,2,F,R64
7742,MS058,National Bank Open Presented by Rogers,2025,2,F,R64
7736,MS059,National Bank Open Presented by Rogers,2025,2,F,R64
7739,MS060,National Bank Open Presented by Rogers,2025,2,F,R64
7743,MS061,National Bank Open Presented by Rogers,2025,2,F,R64
7747,MS062,National Bank Open Presented by Rogers,2025,2,F,R64
7726,MS063,National Bank Open Presented by Rogers,2025,2,F,R64
7779,MS065,National Bank Open Presented by Rogers,2025,3,F,R128
7778,MS066,National Bank Open Presented by Rogers,2025,2,F,R128
7763,MS069,National Bank Open Presented by Rogers,2025,3,F,R128
7768,MS070,National Bank Open Presented by Rogers,2025,2,F,R128
7782,MS073,National Bank Open Presented by Rogers,2025,2,F,R128
7764,MS077,National Bank Open Presented by Rogers,2025,3,F,R128
7773,MS078,National Bank Open Presented by Rogers,2025,2,F,R128
7766,MS081,National Bank Open Presented by Rogers,2025,2,F,R128
7758,MS082,National Bank Open Presented by Rogers,2025,3,F,R128
7800,MS085,National Bank Open Presented by Rogers,2025,2,F,R128
7792,MS086,National Bank Open Presented by Rogers,2025,2,F,R128
7767,MS089,National Bank Open Presented by Rogers,2025,2,F,R128
7775,MS090,National Bank Open Presented by Rogers,2025,2,F,R128
7776,MS094,National Bank Open Presented by Rogers,2025,3,F,R128
7785,MS097,National Bank Open Presented by Rogers,2025,3,F,R128
7783,MS098,National Bank Open Presented by Rogers,2025,2,F,R128
7774,MS101,National Bank Open Presented by Rogers,2025,2,F,R128
7790,MS102,National Bank Open Presented by Rogers,2025,2,F,R128
7765,MS105,National Bank Open Presented by Rogers,2025,2,F,R128
7771,MS106,National Bank Open Presented by Rogers,2025,2,F,R128
7777,MS109,National Bank Open Presented by Rogers,2025,2,F,R128
7770,MS110,National Bank Open Presented by Rogers,2025,2,F,R128
7772,MS113,National Bank Open Presented by Rogers,2025,3,F,R128
7760,MS114,National Bank Open Presented by Rogers,2025,2,F,R128
7798,MS117,National Bank Open Presented by Rogers,2025,2,F,R128
7759,MS118,National Bank Open Presented by Rogers,2025,2,F,R128
7761,MS121,National Bank Open Presented by Rogers,2025,3,F,R128
7769,MS122,National Bank Open Presented by Rogers,2025,2,F,R128
7762,MS126,National Bank Open Presented by Rogers,2025,2,F,R128
7781,QS017,National Bank Open Presented by Rogers,2025,2,F,Q1
7780,QS019,National Bank Open Presented by Rogers,2025,2,F,Q1
7784,QS021,National Bank Open Presented by Rogers,2025,2,F,Q1
7787,QS022,National Bank Open Presented by Rogers,2025,3,F,Q1
7786,QS023,National Bank Open Presented by Rogers,2025,2,F,Q1
7788,QS024,National Bank Open Presented by Rogers,2025,2,F,Q1
7789,QS025,National Bank Open Presented by Rogers,2025,2,F,Q1
7794,QS026,National Bank Open Presented by Rogers,2025,2,F,Q1
7836,QS027,National Bank Open Presented by Rogers,2025,3,F,Q1
7793,QS028,National Bank Open Presented by Rogers,2025,2,F,Q1
7791,QS029,National Bank Open Presented by Rogers,2025,3,F,Q1
7795,QS030,National Bank Open Presented by Rogers,2025,2,F,Q1
7799,QS031,National Bank Open Presented by Rogers,2025,3,F,Q1
8846,MS001,Next Gen ATP Finals presented by PIF,2025,3,F,F
8850,MS002,Next Gen ATP Finals presented by PIF,2025,3,F,SF
8855,MS003,Next Gen ATP Finals presented by PIF,2025,3,F,SF
8859,MS008,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8852,MS009,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8857,MS010,Next Gen ATP Finals presented by PIF,2025,5,F,RR
8868,MS011,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8853,MS012,Next Gen ATP Finals presented by PIF,2025,3,F,RR
8862,MS013,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8854,MS016,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8858,MS017,Next Gen ATP Finals presented by PIF,2025,3,F,RR
8860,MS018,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8864,MS019,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8865,MS020,Next Gen ATP Finals presented by PIF,2025,4,F,RR
8856,MS021,Next Gen ATP Finals presented by PIF,2025,3,F,RR
8838,MS001,Nitto ATP Finals,2025,2,F,F
8837,MS002,Nitto ATP Finals,2025,2,F,SF
8836,MS003,Nitto ATP Finals,2025,2,F,SF
8843,MS008,Nitto ATP Finals,2025,2,F,RR
8845,MS009,Nitto ATP Finals,2025,3,F,RR
8848,MS010,Nitto ATP Finals,2025,2,F,RR
8844,MS011,Nitto ATP Finals,2025,2,F,RR
8839,MS012,Nitto ATP Finals,2025,3,F,RR
8841,MS013,Nitto ATP Finals,2025,2,F,RR
8842,MS016,Nitto ATP Finals,2025,2,F,RR
8835,MS017,Nitto ATP Finals,2025,2,F,RR
8849,MS018,Nitto ATP Finals,2025,2,F,RR
8847,MS019,Nitto ATP Finals,2025,2,F,RR
8840,MS020,Nitto ATP Finals,2025,2,F,RR
8851,MS021,Nitto ATP Finals,2025,3,F,RR
7493,MS001,Nordea Open,2025,3,F,F
7495,MS002,Nordea Open,2025,3,F,SF
7494,MS003,Nordea Open,2025,2,F,SF
7497,MS004,Nordea Open,2025,3,F,QF
7505,MS005,Nordea Open,2025,2,F,QF
7503,MS006,Nordea Open,2025,2,F,QF
7500,MS007,Nordea Open,2025,3,F,QF
7498,MS008,Nordea Open,2025,2,F,R16
7504,MS009,Nordea Open,2025,3,F,R16
7506,MS010,Nordea Open,2025,3,F,R16
7508,MS011,Nordea Open,2025,2,F,R16
7540,MS012,Nordea Open,2025,3,F,R16
7502,MS013,Nordea Open,2025,3,F,R16
7499,MS014,Nordea Open,2025,2,F,R16
7507,MS015,Nordea Open,2025,3,F,R16
7515,MS017,Nordea Open,2025,2,F,R32
7513,MS018,Nordea Open,2025,2,F,R32
7510,MS019,Nordea Open,2025,2,F,R32
7512,MS021,Nordea Open,2025,3,F,R32
7517,MS022,Nordea Open,2025,3,F,R32
7501,MS023,Nordea Open,2025,3,F,R32
7509,MS024,Nordea Open,2025,2,F,R32
7516,MS026,Nordea Open,2025,3,F,R32
7511,MS028,Nordea Open,2025,2,F,R32
7514,MS030,Nordea Open,2025,3,F,R32
7518,QS004,Nordea Open,2025,2,F,Q2
7520,QS005,Nordea Open,2025,3,F,Q2
7521,QS006,Nordea Open,2025,2,F,Q2
7519,QS007,Nordea Open,2025,3,F,Q2
7523,QS008,Nordea Open,2025,2,F,Q1
7528,QS009,Nordea Open,2025,3,F,Q1
7524,QS010,Nordea Open,2025,2,F,Q1
7522,QS011,Nordea Open,2025,2,F,Q1
7525,QS012,Nordea Open,2025,3,F,Q1
7527,QS013,Nordea Open,2025,2,F,Q1
7526,QS015,Nordea Open,2025,2,F,Q1
5724,MS001,Open 13 Provence,2025,2,F,F
5726,MS002,Open 13 Provence,2025,2,F,SF
5725,MS003,Open 13 Provence,2025,2,F,SF
5727,MS004,Open 13 Provence,2025,2,F,QF
5731,MS005,Open 13 Provence,2025,3,F,QF
5729,MS006,Open 13 Provence,2025,1,F,QF
5728,MS007,Open 13 Provence,2025,2,F,QF
5730,MS008,Open 13 Provence,2025,2,F,R16
5737,MS009,Open 13 Provence,2025,3,F,R16
5734,MS010,Open 13 Provence,2025,2,F,R16
5736,MS011,Open 13 Provence,2025,2,F,R16
5735,MS012,Open 13 Provence,2025,3,F,R16
5733,MS013,Open 13 Provence,2025,3,F,R16
5732,MS015,Open 13 Provence,2025,2,F,R16
5744,MS017,Open 13 Provence,2025,3,F,R32
5743,MS019,Open 13 Provence,2025,2,F,R32
5746,MS021,Open 13 Provence,2025,2,F,R32
5742,MS022,Open 13 Provence,2025,2,F,R32
5738,MS023,Open 13 Provence,2025,3,F,R32
5740,MS024,Open 13 Provence,2025,3,F,R32
5739,MS025,Open 13 Provence,2025,2,F,R32
5748,MS026,Open 13 Provence,2025,3,F,R32
5741,MS028,Open 13 Provence,2025,3,F,R32
5749,MS029,Open 13 Provence,2025,3,F,R32
5750,QS005,Open 13 Provence,2025,2,F,Q2
5778,QS006,Open 13 Provence,2025,3,F,Q2
5747,QS007,Open 13 Provence,2025,3,F,Q2
5753,QS009,Open 13 Provence,2025,2,F,Q1
5757,QS011,Open 13 Provence,2025,1,F,Q1
5781,QS012,Open 13 Provence,2025,2,F,Q1
5754,QS013,Open 13 Provence,2025,2,F,Q1
5752,QS014,Open 13 Provence,2025,3,F,Q1
5633,MS001,Open Occitanie,2025,3,F,F
5632,MS002,Open Occitanie,2025,2,F,SF
5634,MS003,Open Occitanie,2025,2,F,SF
5637,MS004,Open Occitanie,2025,1,F,QF
5642,MS005,Open Occitanie,2025,2,F,QF
5639,MS006,Open Occitanie,2025,2,F,QF
5638,MS007,Open Occitanie,2025,2,F,QF
5643,MS009,Open Occitanie,2025,2,F,R16
5644,MS011,Open Occitanie,2025,2,F,R16
5641,MS013,Open Occitanie,2025,2,F,R16
5640,MS015,Open Occitanie,2025,2,F,R16
5650,MS018,Open Occitanie,2025,3,F,R32
5645,MS019,Open Occitanie,2025,3,F,R32
5648,MS023,Open Occitanie,2025,3,F,R32
5646,MS024,Open Occitanie,2025,2,F,R32
5651,MS026,Open Occitanie,2025,2,F,R32
5647,MS028,Open Occitanie,2025,2,F,R32
5649,MS030,Open Occitanie,2025,2,F,R32
5652,QS004,Open Occitanie,2025,2,F,Q2
5653,QS005,Open Occitanie,2025,3,F,Q2
5657,QS008,Open Occitanie,2025,2,F,Q1
5659,QS009,Open Occitanie,2025,2,F,Q1
5654,QS010,Open Occitanie,2025,2,F,Q1
5660,QS011,Open Occitanie,2025,3,F,Q1
5655,QS012,Open Occitanie,2025,3,F,Q1
5656,QS014,Open Occitanie,2025,3,F,Q1
7567,MS001,Plava Laguna Croatia Open Umag,2025,2,F,F
7568,MS002,Plava Laguna Croatia Open Umag,2025,2,F,SF
7571,MS003,Plava Laguna Croatia Open Umag,2025,2,F,SF
7569,MS004,Plava Laguna Croatia Open Umag,2025,2,F,QF
7574,MS005,Plava Laguna Croatia Open Umag,2025,3,F,QF
7566,MS006,Plava Laguna Croatia Open Umag,2025,2,F,QF
7570,MS007,Plava Laguna Croatia Open Umag,2025,3,F,QF
7572,MS008,Plava Laguna Croatia Open Umag,2025,3,F,R16
7573,MS009,Plava Laguna Croatia Open Umag,2025,2,F,R16
7575,MS010,Plava Laguna Croatia Open Umag,2025,2,F,R16
7580,MS011,Plava Laguna Croatia Open Umag,2025,2,F,R16
7578,MS012,Plava Laguna Croatia Open Umag,2025,2,F,R16
7577,MS013,Plava Laguna Croatia Open Umag,2025,3,F,R16
7582,MS014,Plava Laguna Croatia Open Umag,2025,3,F,R16
7576,MS015,Plava Laguna Croatia Open Umag,2025,2,F,R16
7588,MS017,Plava Laguna Croatia Open Umag,2025,2,F,R32
7586,MS018,Plava Laguna Croatia Open Umag,2025,2,F,R32
7579,MS019,Plava Laguna Croatia Open Umag,2025,2,F,R32
7587,MS021,Plava Laguna Croatia Open Umag,2025,2,F,R32
7596,MS022,Plava Laguna Croatia Open Umag,2025,2,F,R32
7585,MS023,Plava Laguna Croatia Open Umag,2025,3,F,R32
7581,MS024,Plava Laguna Croatia Open Umag,2025,2,F,R32
7584,MS025,Plava Laguna Croatia Open Umag,2025,2,F,R32
7595,MS026,Plava Laguna Croatia Open Umag,2025,3,F,R32
7583,MS028,Plava Laguna Croatia Open Umag,2025,2,F,R32
7597,MS029,Plava Laguna Croatia Open Umag,2025,2,F,R32
7589,MS030,Plava Laguna Croatia Open Umag,2025,2,F,R32
7598,QS004,Plava Laguna Croatia Open Umag,2025,2,F,Q2
7590,QS005,Plava Laguna Croatia Open Umag,2025,3,F,Q2
7593,QS006,Plava Laguna Croatia Open Umag,2025,2,F,Q2
7622,QS007,Plava Laguna Croatia Open Umag,2025,2,F,Q2
7591,QS008,Plava Laguna Croatia Open Umag,2025,3,F,Q1
7599,QS009,Plava Laguna Croatia Open Umag,2025,3,F,Q1
7592,QS010,Plava Laguna Croatia Open Umag,2025,2,F,Q1
7594,QS012,Plava Laguna Croatia Open Umag,2025,2,F,Q1
7600,QS013,Plava Laguna Croatia Open Umag,2025,3,F,Q1
7601,QS015,Plava Laguna Croatia Open Umag,2025,2,F,Q1
5818,MS001,Qatar ExxonMobil Open,2025,3,F,F
5822,MS002,Qatar ExxonMobil Open,2025,3,F,SF
5820,MS003,Qatar ExxonMobil Open,2025,3,F,SF
5819,MS004,Qatar ExxonMobil Open,2025,3,F,QF
5824,MS005,Qatar ExxonMobil Open,2025,3,F,QF
5823,MS006,Qatar ExxonMobil Open,2025,1,F,QF
5821,MS007,Qatar ExxonMobil Open,2025,3,F,QF
5825,MS008,Qatar ExxonMobil Open,2025,3,F,R16
5830,MS009,Qatar ExxonMobil Open,2025,2,F,R16
5829,MS010,Qatar ExxonMobil Open,2025,3,F,R16
5828,MS011,Qatar ExxonMobil Open,2025,2,F,R16
5826,MS013,Qatar ExxonMobil Open,2025,2,F,R16
5858,MS014,Qatar ExxonMobil Open,2025,2,F,R16
5827,MS015,Qatar ExxonMobil Open,2025,2,F,R16
5836,MS016,Qatar ExxonMobil Open,2025,2,F,R32
5843,MS017,Qatar ExxonMobil Open,2025,2,F,R32
5832,MS019,Qatar ExxonMobil Open,2025,2,F,R32
5835,MS020,Qatar ExxonMobil Open,2025,2,F,R32
5842,MS021,Qatar ExxonMobil Open,2025,2,F,R32
5875,MS022,Qatar ExxonMobil Open,2025,2,F,R32
5859,MS023,Qatar ExxonMobil Open,2025,2,F,R32
5831,MS024,Qatar ExxonMobil Open,2025,3,F,R32
5839,MS025,Qatar ExxonMobil Open,2025,3,F,R32
5840,MS026,Qatar ExxonMobil Open,2025,2,F,R32
5837,MS027,Qatar ExxonMobil Open,2025,3,F,R32
5834,MS028,Qatar ExxonMobil Open,2025,2,F,R32
5841,MS029,Qatar ExxonMobil Open,2025,2,F,R32
5844,MS030,Qatar ExxonMobil Open,2025,2,F,R32
5833,MS031,Qatar ExxonMobil Open,2025,2,F,R32
5845,QS004,Qatar ExxonMobil Open,2025,3,F,Q2
5846,QS005,Qatar ExxonMobil Open,2025,2,F,Q2
5850,QS006,Qatar ExxonMobil Open,2025,2,F,Q2
5849,QS007,Qatar ExxonMobil Open,2025,2,F,Q2
5853,QS009,Qatar ExxonMobil Open,2025,2,F,Q1
5847,QS010,Qatar ExxonMobil Open,2025,3,F,Q1
5851,QS012,Qatar ExxonMobil Open,2025,2,F,Q1
5852,QS013,Qatar ExxonMobil Open,2025,2,F,Q1
5848,QS015,Qatar ExxonMobil Open,2025,2,F,Q1
5854,MS001,Rio Open presented by Claro,2025,2,F,F
5857,MS002,Rio Open presented by Claro,2025,3,F,SF
5855,MS003,Rio Open presented by Claro,2025,3,F,SF
5856,MS004,Rio Open presented by Claro,2025,3,F,QF
5883,MS005,Rio Open presented by Claro,2025,2,F,QF
5860,MS006,Rio Open presented by Claro,2025,2,F,QF
5863,MS007,Rio Open presented by Claro,2025,2,F,QF
5861,MS008,Rio Open presented by Claro,2025,2,F,R16
5865,MS009,Rio Open presented by Claro,2025,3,F,R16
5864,MS010,Rio Open presented by Claro,2025,3,F,R16
5892,MS011,Rio Open presented by Claro,2025,2,F,R16
5862,MS012,Rio Open presented by Claro,2025,3,F,R16
5867,MS013,Rio Open presented by Claro,2025,3,F,R16
5868,MS014,Rio Open presented by Claro,2025,2,F,R16
5866,MS015,Rio Open presented by Claro,2025,3,F,R16
5869,MS016,Rio Open presented by Claro,2025,2,F,R32
5897,MS018,Rio Open presented by Claro,2025,3,F,R32
5872,MS019,Rio Open presented by Claro,2025,3,F,R32
5870,MS020,Rio Open presented by Claro,2025,2,F,R32
5878,MS021,Rio Open presented by Claro,2025,2,F,R32
5879,MS022,Rio Open presented by Claro,2025,2,F,R32
5873,MS023,Rio Open presented by Claro,2025,2,F,R32
5896,MS024,Rio Open presented by Claro,2025,2,F,R32
5881,MS025,Rio Open presented by Claro,2025,2,F,R32
5880,MS026,Rio Open presented by Claro,2025,3,F,R32
5871,MS027,Rio Open presented by Claro,2025,2,F,R32
5874,MS028,Rio Open presented by Claro,2025,3,F,R32
5877,MS029,Rio Open presented by Claro,2025,2,F,R32
5901,MS030,Rio Open presented by Claro,2025,3,F,R32
5876,MS031,Rio Open presented by Claro,2025,2,F,R32
5882,QS004,Rio Open presented by Claro,2025,3,F,Q2
5884,QS005,Rio Open presented by Claro,2025,3,F,Q2
5915,QS006,Rio Open presented by Claro,2025,3,F,Q2
5886,QS007,Rio Open presented by Claro,2025,3,F,Q2
5888,QS009,Rio Open presented by Claro,2025,2,F,Q1
5885,QS010,Rio Open presented by Claro,2025,2,F,Q1
5889,QS011,Rio Open presented by Claro,2025,3,F,Q1
5890,QS013,Rio Open presented by Claro,2025,2,F,Q1
5887,QS014,Rio Open presented by Claro,2025,2,F,Q1
6841,MS001,Roland Garros,2025,5,F,F
6806,MS002,Roland Garros,2025,3,F,SF
6805,MS003,Roland Garros,2025,4,F,SF
6808,MS004,Roland Garros,2025,3,F,QF
6807,MS005,Roland Garros,2025,4,F,QF
6810,MS006,Roland Garros,2025,4,F,QF
6809,MS007,Roland Garros,2025,3,F,QF
6814,MS008,Roland Garros,2025,3,F,R16
6811,MS009,Roland Garros,2025,4,F,R16
6812,MS010,Roland Garros,2025,2,F,R16
6813,MS011,Roland Garros,2025,3,F,R16
6816,MS012,Roland Garros,2025,4,F,R16
6815,MS013,Roland Garros,2025,3,F,R16
6847,MS014,Roland Garros,2025,3,F,R16
6817,MS015,Roland Garros,2025,4,F,R16
6818,MS016,Roland Garros,2025,3,F,R32
6830,MS018,Roland Garros,2025,3,F,R32
6822,MS019,Roland Garros,2025,3,F,R32
6819,MS020,Roland Garros,2025,3,F,R32
6832,MS021,Roland Garros,2025,5,F,R32
6829,MS022,Roland Garros,2025,3,F,R32
6821,MS023,Roland Garros,2025,3,F,R32
6825,MS024,Roland Garros,2025,4,F,R32
6823,MS025,Roland Garros,2025,5,F,R32
6827,MS026,Roland Garros,2025,3,F,R32
6828,MS027,Roland Garros,2025,4,F,R32
6831,MS028,Roland Garros,2025,3,F,R32
6826,MS029,Roland Garros,2025,5,F,R32
6824,MS030,Roland Garros,2025,3,F,R32
6820,MS031,Roland Garros,2025,4,F,R32
6852,MS033,Roland Garros,2025,4,F,R64
6845,MS034,Roland Garros,2025,3,F,R64
6846,MS035,Roland Garros,2025,5,F,R64
6844,MS036,Roland Garros,2025,5,F,R64
6850,MS037,Roland Garros,2025,5,F,R64
6859,MS038,Roland Garros,2025,3,F,R64
6837,MS039,Roland Garros,2025,4,F,R64
6838,MS040,Roland Garros,2025,4,F,R64
6856,MS041,Roland Garros,2025,4,F,R64
6853,MS042,Roland Garros,2025,4,F,R64
6865,MS043,Roland Garros,2025,5,F,R64
6863,MS044,Roland Garros,2025,3,F,R64
6854,MS045,Roland Garros,2025,2,F,R64
6855,MS046,Roland Garros,2025,5,F,R64
6835,MS047,Roland Garros,2025,3,F,R64
6840,MS048,Roland Garros,2025,3,F,R64
6861,MS049,Roland Garros,2025,3,F,R64
6858,MS050,Roland Garros,2025,4,F,R64
6867,MS051,Roland Garros,2025,3,F,R64
6842,MS052,Roland Garros,2025,3,F,R64
6849,MS053,Roland Garros,2025,3,F,R64
6860,MS054,Roland Garros,2025,3,F,R64
6862,MS055,Roland Garros,2025,4,F,R64
6836,MS056,Roland Garros,2025,4,F,R64
6857,MS057,Roland Garros,2025,3,F,R64
6851,MS058,Roland Garros,2025,5,F,R64
6843,MS059,Roland Garros,2025,5,F,R64
6848,MS061,Roland Garros,2025,4,F,R64
6892,MS062,Roland Garros,2025,4,F,R64
6839,MS063,Roland Garros,2025,4,F,R64
6864,MS064,Roland Garros,2025,3,F,R128
6915,MS066,Roland Garros,2025,3,F,R128
6888,MS067,Roland Garros,2025,4,F,R128
6880,MS068,Roland Garros,2025,4,F,R128
6951,MS070,Roland Garros,2025,3,F,R128
6878,MS071,Roland Garros,2025,4,F,R128
6871,MS072,Roland Garros,2025,3,F,R128
6899,MS073,Roland Garros,2025,3,F,R128
6923,MS074,Roland Garros,2025,5,F,R128
6882,MS075,Roland Garros,2025,4,F,R128
6890,MS076,Roland Garros,2025,3,F,R128
6913,MS077,Roland Garros,2025,5,F,R128
6911,MS078,Roland Garros,2025,5,F,R128
6874,MS079,Roland Garros,2025,4,F,R128
6868,MS080,Roland Garros,2025,3,F,R128
6902,MS081,Roland Garros,2025,5,F,R128
6901,MS082,Roland Garros,2025,3,F,R128
6895,MS083,Roland Garros,2025,5,F,R128
6879,MS084,Roland Garros,2025,3,F,R128
6914,MS085,Roland Garros,2025,4,F,R128
6953,MS086,Roland Garros,2025,3,F,R128
6876,MS087,Roland Garros,2025,3,F,R128
6873,MS088,Roland Garros,2025,5,F,R128
6908,MS089,Roland Garros,2025,4,F,R128
6904,MS090,Roland Garros,2025,3,F,R128
6887,MS091,Roland Garros,2025,3,F,R128
6896,MS092,Roland Garros,2025,3,F,R128
6918,MS093,Roland Garros,2025,4,F,R128
6919,MS094,Roland Garros,2025,3,F,R128
6907,MS095,Roland Garros,2025,3,F,R128
6870,MS096,Roland Garros,2025,3,F,R128
6905,MS097,Roland Garros,2025,5,F,R128
6925,MS098,Roland Garros,2025,4,F,R128
6891,MS099,Roland Garros,2025,4,F,R128
6884,MS100,Roland Garros,2025,2,F,R128
6917,MS101,Roland Garros,2025,5,F,R128
6920,MS102,Roland Garros,2025,3,F,R128
6872,MS103,Roland Garros,2025,4,F,R128
6881,MS104,Roland Garros,2025,3,F,R128
6897,MS105,Roland Garros,2025,3,F,R128
6898,MS106,Roland Garros,2025,4,F,R128
6885,MS107,Roland Garros,2025,4,F,R128
6894,MS108,Roland Garros,2025,3,F,R128
6916,MS109,Roland Garros,2025,3,F,R128
6910,MS110,Roland Garros,2025,5,F,R128
6869,MS111,Roland Garros,2025,4,F,R128
6893,MS113,Roland Garros,2025,5,F,R128
6922,MS114,Roland Garros,2025,5,F,R128
6889,MS115,Roland Garros,2025,3,F,R128
6886,MS116,Roland Garros,2025,3,F,R128
6921,MS117,Roland Garros,2025,4,F,R128
6903,MS118,Roland Garros,2025,3,F,R128
6877,MS119,Roland Garros,2025,4,F,R128
6875,MS120,Roland Garros,2025,5,F,R128
6906,MS121,Roland Garros,2025,5,F,R128
6912,MS122,Roland Garros,2025,3,F,R128
6883,MS123,Roland Garros,2025,3,F,R128
6900,MS124,Roland Garros,2025,4,F,R128
6935,MS125,Roland Garros,2025,4,F,R128
6909,MS126,Roland Garros,2025,3,F,R128
6866,MS127,Roland Garros,2025,3,F,R128
6930,QS016,Roland Garros,2025,3,F,Q3
6924,QS017,Roland Garros,2025,2,F,Q3
6932,QS020,Roland Garros,2025,2,F,Q3
6938,QS021,Roland Garros,2025,2,F,Q3
6927,QS022,Roland Garros,2025,2,F,Q3
6952,QS023,Roland Garros,2025,3,F,Q3
6933,QS024,Roland Garros,2025,2,F,Q3
6926,QS025,Roland Garros,2025,2,F,Q3
6965,QS026,Roland Garros,2025,3,F,Q3
6928,QS027,Roland Garros,2025,2,F,Q3
6937,QS028,Roland Garros,2025,3,F,Q3
6929,QS029,Roland Garros,2025,2,F,Q3
6931,QS030,Roland Garros,2025,2,F,Q3
6934,QS031,Roland Garros,2025,3,F,Q3
6955,QS032,Roland Garros,2025,3,F,Q2
6948,QS033,Roland Garros,2025,2,F,Q2
6936,QS034,Roland Garros,2025,3,F,Q2
6963,QS035,Roland Garros,2025,2,F,Q2
6962,QS036,Roland Garros,2025,2,F,Q2
6959,QS040,Roland Garros,2025,3,F,Q2
6964,QS041,Roland Garros,2025,2,F,Q2
6968,QS042,Roland Garros,2025,2,F,Q2
6958,QS043,Roland Garros,2025,2,F,Q2
6961,QS045,Roland Garros,2025,2,F,Q2
6939,QS046,Roland Garros,2025,2,F,Q2
6949,QS047,Roland Garros,2025,2,F,Q2
6966,QS048,Roland Garros,2025,2,F,Q2
6960,QS049,Roland Garros,2025,3,F,Q2
6940,QS050,Roland Garros,2025,3,F,Q2
6957,QS051,Roland Garros,2025,2,F,Q2
6941,QS052,Roland Garros,2025,2,F,Q2
6950,QS053,Roland Garros,2025,2,F,Q2
6944,QS054,Roland Garros,2025,3,F,Q2
6943,QS056,Roland Garros,2025,2,F,Q2
6967,QS057,Roland Garros,2025,3,F,Q2
6942,QS058,Roland Garros,2025,2,F,Q2
6956,QS059,Roland Garros,2025,2,F,Q2
6945,QS060,Roland Garros,2025,2,F,Q2
6954,QS061,Roland Garros,2025,3,F,Q2
6946,QS062,Roland Garros,2025,2,F,Q2
6947,QS063,Roland Garros,2025,2,F,Q2
6994,QS065,Roland Garros,2025,3,F,Q1
7008,QS066,Roland Garros,2025,3,F,Q1
6980,QS067,Roland Garros,2025,3,F,Q1
6969,QS068,Roland Garros,2025,3,F,Q1
6993,QS069,Roland Garros,2025,2,F,Q1
7009,QS070,Roland Garros,2025,2,F,Q1
6985,QS071,Roland Garros,2025,2,F,Q1
7001,QS072,Roland Garros,2025,3,F,Q1
6996,QS073,Roland Garros,2025,2,F,Q1
7002,QS076,Roland Garros,2025,3,F,Q1
7010,QS077,Roland Garros,2025,3,F,Q1
6972,QS080,Roland Garros,2025,2,F,Q1
7006,QS081,Roland Garros,2025,3,F,Q1
6983,QS083,Roland Garros,2025,2,F,Q1
6970,QS084,Roland Garros,2025,2,F,Q1
7015,QS085,Roland Garros,2025,3,F,Q1
6999,QS089,Roland Garros,2025,3,F,Q1
6988,QS090,Roland Garros,2025,2,F,Q1
6991,QS091,Roland Garros,2025,2,F,Q1
6975,QS092,Roland Garros,2025,2,F,Q1
7000,QS093,Roland Garros,2025,3,F,Q1
6995,QS094,Roland Garros,2025,2,F,Q1
7004,QS097,Roland Garros,2025,2,F,Q1
7007,QS098,Roland Garros,2025,3,F,Q1
6987,QS099,Roland Garros,2025,2,F,Q1
6971,QS100,Roland Garros,2025,2,F,Q1
6989,QS101,Roland Garros,2025,2,F,Q1
7019,QS102,Roland Garros,2025,2,F,Q1
6982,QS103,Roland Garros,2025,3,F,Q1
6974,QS104,Roland Garros,2025,2,F,Q1
7011,QS105,Roland Garros,2025,2,F,Q1
