match_id,event_year,tournament,p1_id,p2_id,p1_prob,outcome,brier,bucket
7664,2025,Generali Open,rc91,h997,0.4744,1,0.27625536000000006,"(0.4, 0.5]"
7665,2025,Generali Open,c0h0,rc91,0.5104,1,0.23970816000000003,"(0.5, 0.6]"
7666,2025,Generali Open,bk92,s0h2,0.7036,1,0.08785296,"(0.7, 0.8]"
7667,2025,Generali Open,c0df,b0ej,0.6022,1,0.15824484000000003,"(0.6, 0.7]"
7668,2025,Generali Open,s0h2,f724,0.3138,1,0.4708704399999999,"(0.3, 0.4]"
7669,2025,Generali Open,rc91,gb93,0.4342,1,0.3201296400000001,"(0.4, 0.5]"
7670,2025,Generali Open,sx91,bd06,0.4958,1,0.25421763999999997,"(0.4, 0.5]"
7671,2025,Generali Open,rc91,bf23,0.4082,1,0.35022724,"(0.4, 0.5]"
7672,2025,Generali Open,m0jz,ea24,0.4784,1,0.27206656000000007,"(0.4, 0.5]"
7673,2025,Generali Open,v812,m0jz,0.5128,1,0.23736383999999996,"(0.5, 0.6]"
7674,2025,Generali Open,bk92,t0a1,0.6222,1,0.14273284000000003,"(0.6, 0.7]"
7675,2025,Generali Open,c0h0,c0df,0.4916,1,0.25847055999999996,"(0.4, 0.5]"
7676,2025,Generali Open,f724,s0wt,0.736,1,0.06969600000000001,"(0.7, 0.8]"
7677,2025,Generali Open,c0h0,b0id,0.6116,1,0.15085455999999997,"(0.6, 0.7]"
7678,2025,Generali Open,gb93,g09o,0.6492,1,0.12306064,"(0.6, 0.7]"
7679,2025,Generali Open,h997,n0cs,0.882,1,0.013923999999999999,"(0.8, 0.9]"
7680,2025,Generali Open,t0a1,f0f2,0.599,1,0.16080100000000003,"(0.5, 0.6]"
7681,2025,Generali Open,s0h2,ge33,0.5202,1,0.23020804,"(0.5, 0.6]"
7682,2025,Generali Open,sl28,o513,0.5358,1,0.21548163999999995,"(0.5, 0.6]"
7683,2025,Generali Open,v812,j551,0.4768,1,0.27373824,"(0.4, 0.5]"
7684,2025,Generali Open,sl28,r09x,0.9336,1,0.004408960000000002,"(0.9, 1.0]"
7685,2025,Generali Open,gb93,a829,0.9078,1,0.00850083999999999,"(0.9, 1.0]"
7686,2025,Generali Open,gb93,l0il,0.648,1,0.12390399999999999,"(0.6, 0.7]"
7687,2025,Generali Open,bf23,mj08,0.7274,1,0.07431075999999998,"(0.7, 0.8]"
7688,2025,Generali Open,h997,mf35,1.0,1,0.0,"(0.9, 1.0]"
7689,2025,Generali Open,a829,k0ep,0.0986,1,0.81252196,"(-0.001, 0.1]"
7690,2025,Generali Open,bf23,r0go,0.735,1,0.07022500000000001,"(0.7, 0.8]"
7691,2025,National Bank Open Presented by Rogers,s0s1,fb98,0.4244,1,0.33131536,"(0.4, 0.5]"
7692,2025,Generali Open,r09x,k0cj,1.0,1,0.0,"(0.9, 1.0]"
7693,2025,National Bank Open Presented by Rogers,ke29,z355,0.3902,1,0.37185604,"(0.3, 0.4]"
7694,2025,National Bank Open Presented by Rogers,s0s1,ke29,0.4762,1,0.27436644000000004,"(0.4, 0.5]"
7695,2025,Generali Open,mf35,p0iy,0.5018,1,0.24820323999999996,"(0.5, 0.6]"
7696,2025,Generali Open,v812,sx91,0.5154,1,0.23483716000000002,"(0.5, 0.6]"
7697,2025,National Bank Open Presented by Rogers,ke29,m0qi,0.5988,1,0.16096144,"(0.5, 0.6]"
7698,2025,National Bank Open Presented by Rogers,s0s1,c0e9,0.6078,1,0.15382084,"(0.6, 0.7]"
7699,2025,Generali Open,sl28,mo44,0.5306,1,0.22033636000000004,"(0.5, 0.6]"
7700,2025,National Bank Open Presented by Rogers,z355,p09z,0.7192,1,0.07884864000000003,"(0.7, 0.8]"
7701,2025,National Bank Open Presented by Rogers,fb98,re44,0.5826,1,0.17422276,"(0.5, 0.6]"
7702,2025,Generali Open,h997,b0bi,0.4482,1,0.3044832400000001,"(0.4, 0.5]"
7703,2025,National Bank Open Presented by Rogers,s0s1,dh58,0.4472,1,0.30558783999999994,"(0.4, 0.5]"
7704,2025,National Bank Open Presented by Rogers,fb98,l0bv,0.5616,1,0.19219456000000001,"(0.5, 0.6]"
7705,2025,National Bank Open Presented by Rogers,z355,c0au,0.6086,1,0.15319396,"(0.6, 0.7]"
7706,2025,Generali Open,sx91,e0dd,0.6034,1,0.15729155999999997,"(0.6, 0.7]"
7707,2025,National Bank Open Presented by Rogers,p09z,r0dg,0.3732,1,0.39287824000000005,"(0.3, 0.4]"
7708,2025,National Bank Open Presented by Rogers,dh58,td51,0.6444,1,0.12645136,"(0.6, 0.7]"
7709,2025,National Bank Open Presented by Rogers,re44,dh50,0.469,1,0.281961,"(0.4, 0.5]"
7710,2025,National Bank Open Presented by Rogers,m0qi,m0ej,0.3608,1,0.40857664,"(0.3, 0.4]"
7711,2025,National Bank Open Presented by Rogers,ke29,rh16,0.4578,1,0.29398084,"(0.4, 0.5]"
7712,2025,National Bank Open Presented by Rogers,fb98,d0f6,0.5996,1,0.16032016,"(0.5, 0.6]"
7713,2025,National Bank Open Presented by Rogers,r0dg,mp20,0.6298,1,0.13704803999999998,"(0.6, 0.7]"
7714,2025,National Bank Open Presented by Rogers,re44,su87,0.541,1,0.21068099999999998,"(0.5, 0.6]"
7715,2025,National Bank Open Presented by Rogers,c0e9,m0ci,0.4402,1,0.3133760400000001,"(0.4, 0.5]"
7716,2025,National Bank Open Presented by Rogers,s0s1,n0ae,0.5138,1,0.23639043999999998,"(0.5, 0.6]"
7717,2025,National Bank Open Presented by Rogers,p09z,mm58,0.3396,1,0.43612816,"(0.3, 0.4]"
7718,2025,National Bank Open Presented by Rogers,ke29,n0am,0.6288,1,0.13778943999999999,"(0.6, 0.7]"
7719,2025,National Bank Open Presented by Rogers,rh16,bt72,0.6002,1,0.15984004000000004,"(0.6, 0.7]"
7720,2025,National Bank Open Presented by Rogers,m0qi,t0ha,0.4722,1,0.27857284000000004,"(0.4, 0.5]"
7721,2025,National Bank Open Presented by Rogers,td51,v832,0.5742,1,0.18130563999999996,"(0.5, 0.6]"
7722,2025,National Bank Open Presented by Rogers,dh50,m0ni,0.5182,1,0.23213124000000002,"(0.5, 0.6]"
7723,2025,National Bank Open Presented by Rogers,c0au,ea24,0.5574,1,0.19589476,"(0.5, 0.6]"
7724,2025,National Bank Open Presented by Rogers,l0bv,f0f1,0.524,1,0.22657599999999997,"(0.5, 0.6]"
7725,2025,National Bank Open Presented by Rogers,t0ha,o522,0.5184,1,0.23193856000000002,"(0.5, 0.6]"
7726,2025,National Bank Open Presented by Rogers,fb98,cf59,0.7106,1,0.08375236,"(0.7, 0.8]"
7727,2025,National Bank Open Presented by Rogers,re44,g09o,0.6814,1,0.10150595999999999,"(0.6, 0.7]"
7728,2025,National Bank Open Presented by Rogers,s0s1,me82,0.5604,1,0.19324816,"(0.5, 0.6]"
7729,2025,National Bank Open Presented by Rogers,z355,w09e,0.7174,1,0.07986275999999998,"(0.7, 0.8]"
7730,2025,National Bank Open Presented by Rogers,ke29,fa43,0.5846,1,0.17255716,"(0.5, 0.6]"
7731,2025,National Bank Open Presented by Rogers,m0ej,d994,0.7096,1,0.08433215999999999,"(0.7, 0.8]"
7732,2025,National Bank Open Presented by Rogers,rh16,sx50,0.6932,1,0.09412623999999997,"(0.6, 0.7]"
7733,2025,National Bank Open Presented by Rogers,r0dg,m0gz,0.603,1,0.15760900000000003,"(0.6, 0.7]"
7734,2025,National Bank Open Presented by Rogers,mm58,s0gd,0.7184,1,0.07929855999999998,"(0.7, 0.8]"
7735,2025,National Bank Open Presented by Rogers,dh58,c0df,0.6616,1,0.11451456000000003,"(0.6, 0.7]"
7736,2025,National Bank Open Presented by Rogers,m0ni,b0ej,0.6802,1,0.10227203999999998,"(0.6, 0.7]"
7737,2025,National Bank Open Presented by Rogers,td51,wb08,0.487,1,0.263169,"(0.4, 0.5]"
7738,2025,National Bank Open Presented by Rogers,c0au,mu94,0.4794,1,0.27102435999999996,"(0.4, 0.5]"
7739,2025,National Bank Open Presented by Rogers,f0f1,cd85,0.575,1,0.18062500000000004,"(0.5, 0.6]"
7740,2025,National Bank Open Presented by Rogers,o522,m0fh,0.4408,1,0.3127046399999999,"(0.4, 0.5]"
7741,2025,National Bank Open Presented by Rogers,c0e9,gk06,0.4224,1,0.33362176,"(0.4, 0.5]"
7742,2025,National Bank Open Presented by Rogers,dh50,mw02,0.5566,1,0.19660356,"(0.5, 0.6]"
7743,2025,National Bank Open Presented by Rogers,l0bv,mk66,0.6478,1,0.12404483999999998,"(0.6, 0.7]"
7744,2025,National Bank Open Presented by Rogers,o483,te51,0.3486,1,0.42432196,"(0.3, 0.4]"
7745,2025,National Bank Open Presented by Rogers,n0ae,q02l,0.5792,1,0.17707263999999995,"(0.5, 0.6]"
7746,2025,National Bank Open Presented by Rogers,ea24,gj37,0.4964,1,0.25361296000000005,"(0.4, 0.5]"
7747,2025,National Bank Open Presented by Rogers,d0f6,g0gd,0.548,1,0.20430399999999996,"(0.5, 0.6]"
7748,2025,National Bank Open Presented by Rogers,z355,a0fc,0.7422,1,0.06646084000000002,"(0.7, 0.8]"
7749,2025,National Bank Open Presented by Rogers,m0ci,ag37,0.378,1,0.386884,"(0.3, 0.4]"
7750,2025,National Bank Open Presented by Rogers,su87,y09v,0.6222,1,0.14273284000000003,"(0.6, 0.7]"
7751,2025,National Bank Open Presented by Rogers,m0qi,bs86,0.7218,1,0.07739524,"(0.7, 0.8]"
7752,2025,National Bank Open Presented by Rogers,v832,n771,0.3896,1,0.37258816000000006,"(0.3, 0.4]"
7753,2025,National Bank Open Presented by Rogers,mp20,ki95,0.4508,1,0.30162064000000005,"(0.4, 0.5]"
7754,2025,National Bank Open Presented by Rogers,n0am,a0gc,0.545,1,0.20702499999999996,"(0.5, 0.6]"
7755,2025,National Bank Open Presented by Rogers,t0ha,su55,0.4604,1,0.29116816000000006,"(0.4, 0.5]"
7756,2025,National Bank Open Presented by Rogers,bt72,bf23,0.4726,1,0.27815076,"(0.4, 0.5]"
7757,2025,National Bank Open Presented by Rogers,a0fc,s0n0,0.495,1,0.255025,"(0.4, 0.5]"
7758,2025,National Bank Open Presented by Rogers,bs86,mc65,0.2446,1,0.57062916,"(0.2, 0.3]"
7759,2025,National Bank Open Presented by Rogers,b0ej,k0az,0.4756,1,0.27499535999999997,"(0.4, 0.5]"
7760,2025,National Bank Open Presented by Rogers,y09v,ki82,0.4822,1,0.26811684,"(0.4, 0.5]"
7761,2025,National Bank Open Presented by Rogers,cd85,d0dp,0.5858,1,0.17156164000000002,"(0.5, 0.6]"
7762,2025,National Bank Open Presented by Rogers,cf59,u182,0.5028,1,0.24720783999999998,"(0.5, 0.6]"
7763,2025,National Bank Open Presented by Rogers,ea24,h996,0.6346,1,0.13351715999999997,"(0.6, 0.7]"
7764,2025,National Bank Open Presented by Rogers,ki95,hb64,0.5964,1,0.16289295999999998,"(0.5, 0.6]"
7765,2025,National Bank Open Presented by Rogers,gk06,rc91,0.5644,1,0.18974735999999998,"(0.5, 0.6]"
7766,2025,National Bank Open Presented by Rogers,d994,s0re,0.4214,1,0.33477796,"(0.4, 0.5]"
7767,2025,National Bank Open Presented by Rogers,fa43,f0by,0.5416,1,0.21013056000000002,"(0.5, 0.6]"
7768,2025,National Bank Open Presented by Rogers,mu94,m0c2,0.996,1,1.600000000000003e-05,"(0.9, 1.0]"
7769,2025,National Bank Open Presented by Rogers,mk66,gb88,0.5632,1,0.19079423999999998,"(0.5, 0.6]"
7770,2025,National Bank Open Presented by Rogers,me82,gc88,0.5506,1,0.20196036000000003,"(0.5, 0.6]"
7771,2025,National Bank Open Presented by Rogers,m0ci,da31,0.6758,1,0.10510564000000003,"(0.6, 0.7]"
7772,2025,National Bank Open Presented by Rogers,g09o,b0gg,0.436,1,0.31809600000000005,"(0.4, 0.5]"
7773,2025,National Bank Open Presented by Rogers,m0gz,m0hu,0.5542,1,0.19873763999999997,"(0.5, 0.6]"
7774,2025,National Bank Open Presented by Rogers,o483,t0ap,0.4838,1,0.26646243999999997,"(0.4, 0.5]"
7775,2025,National Bank Open Presented by Rogers,n0am,bu13,0.4738,1,0.27688644,"(0.4, 0.5]"
7776,2025,National Bank Open Presented by Rogers,sx50,bv16,0.6494,1,0.12292036000000002,"(0.6, 0.7]"
7777,2025,National Bank Open Presented by Rogers,q02l,n732,0.5792,1,0.17707263999999995,"(0.5, 0.6]"
7778,2025,National Bank Open Presented by Rogers,s0n0,f0fv,0.3756,1,0.38987536000000006,"(0.3, 0.4]"
7779,2025,National Bank Open Presented by Rogers,w09e,bm95,0.48,1,0.27040000000000003,"(0.4, 0.5]"
7780,2025,National Bank Open Presented by Rogers,d994,b0f8,1.0,1,0.0,"(0.9, 1.0]"
7781,2025,National Bank Open Presented by Rogers,bv16,t0ap,0.3998,1,0.3602400400000001,"(0.3, 0.4]"
7782,2025,National Bank Open Presented by Rogers,s0gd,b0pg,0.398,1,0.36240399999999995,"(0.3, 0.4]"
7783,2025,National Bank Open Presented by Rogers,v832,mo44,0.5416,1,0.21013056000000002,"(0.5, 0.6]"
7784,2025,National Bank Open Presented by Rogers,n0am,kc12,0.4424,1,0.31091776,"(0.4, 0.5]"
7785,2025,National Bank Open Presented by Rogers,wb08,ae14,0.5606,1,0.19307236,"(0.5, 0.6]"
7786,2025,National Bank Open Presented by Rogers,b0pg,a0cj,1.0,1,0.0,"(0.9, 1.0]"
7787,2025,National Bank Open Presented by Rogers,wb08,s0gd,0.5802,1,0.17623203999999995,"(0.5, 0.6]"
7788,2025,National Bank Open Presented by Rogers,m0hu,u134,1.0,1,0.0,"(0.9, 1.0]"
7789,2025,National Bank Open Presented by Rogers,b0ej,t0bw,0.8414,1,0.02515395999999999,"(0.8, 0.9]"
7790,2025,National Bank Open Presented by Rogers,c0df,d923,0.4764,1,0.27415696000000006,"(0.4, 0.5]"
7791,2025,National Bank Open Presented by Rogers,h996,tc01,0.653,1,0.12040899999999999,"(0.6, 0.7]"
7792,2025,National Bank Open Presented by Rogers,o522,o513,0.5784,1,0.17774655999999997,"(0.5, 0.6]"
7793,2025,National Bank Open Presented by Rogers,s0ze,k0a3,0.6792,1,0.10291263999999999,"(0.6, 0.7]"
7794,2025,National Bank Open Presented by Rogers,bf23,a0gc,0.6476,1,0.12418576000000003,"(0.6, 0.7]"
7795,2025,National Bank Open Presented by Rogers,bs86,w0bh,0.237,1,0.582169,"(0.2, 0.3]"
7796,2025,Cincinnati Open,a0gc,r0dg,0.337,1,0.43956900000000004,"(0.3, 0.4]"
7797,2025,Cincinnati Open,s0ag,a0gc,0.874,1,0.015876,"(0.8, 0.9]"
7798,2025,National Bank Open Presented by Rogers,mw02,b0cd,0.5378,1,0.21362884000000004,"(0.5, 0.6]"
7799,2025,National Bank Open Presented by Rogers,m0c2,da81,0.0268,1,0.9471182399999999,"(-0.001, 0.1]"
7800,2025,National Bank Open Presented by Rogers,t0ha,s0ze,0.595,1,0.16402500000000003,"(0.5, 0.6]"
7801,2025,Cincinnati Open,a0e2,re44,0.6818,1,0.10125124000000002,"(0.6, 0.7]"
7802,2025,Cincinnati Open,s0ag,me82,0.8024,1,0.03904576,"(0.8, 0.9]"
7803,2025,Cincinnati Open,s0ag,ag37,0.718,1,0.07952400000000001,"(0.7, 0.8]"
7804,2025,Cincinnati Open,z355,s0s1,0.6108,1,0.15147664,"(0.6, 0.7]"
7805,2025,Cincinnati Open,a0e2,z355,0.5828,1,0.17405584000000002,"(0.5, 0.6]"
7806,2025,Cincinnati Open,a0e2,s0ag,0.435,1,0.3192249999999999,"(0.4, 0.5]"
7807,2025,Cincinnati Open,a0e2,n0bg,0.853,1,0.021609000000000007,"(0.8, 0.9]"
7808,2025,Cincinnati Open,z355,ke29,0.6204,1,0.14409616000000003,"(0.6, 0.7]"
7809,2025,Cincinnati Open,s0s1,l0bv,0.4918,1,0.25826724,"(0.4, 0.5]"
7810,2025,Cincinnati Open,a0gc,fb98,0.271,1,0.5314409999999999,"(0.2, 0.3]"
7811,2025,Cincinnati Open,ag37,bm95,0.6558,1,0.11847363999999996,"(0.6, 0.7]"
7812,2025,Cincinnati Open,fb98,su87,0.5976,1,0.16192575999999997,"(0.5, 0.6]"
7813,2025,Cincinnati Open,r0dg,td51,0.5892,1,0.16875664000000004,"(0.5, 0.6]"
7814,2025,Cincinnati Open,td51,hh26,0.4632,1,0.28815423999999995,"(0.4, 0.5]"
7815,2025,Cincinnati Open,ke29,b0cd,0.5864,1,0.17106495999999996,"(0.5, 0.6]"
7816,2025,Cincinnati Open,s0s1,bd06,0.6022,1,0.15824484000000003,"(0.6, 0.7]"
7817,2025,Cincinnati Open,s0ag,d0f6,0.7828,1,0.047175839999999976,"(0.7, 0.8]"
7818,2025,Cincinnati Open,z355,n0ae,0.6104,1,0.15178815999999995,"(0.6, 0.7]"
7819,2025,Cincinnati Open,ag37,rc91,0.6644,1,0.11262736000000001,"(0.6, 0.7]"
7820,2025,Cincinnati Open,a0e2,m0jf,0.7184,1,0.07929855999999998,"(0.7, 0.8]"
7821,2025,Cincinnati Open,r0dg,m0qi,0.6152,1,0.14807104000000001,"(0.6, 0.7]"
7822,2025,Cincinnati Open,re44,p09z,0.6266,1,0.13942755999999998,"(0.6, 0.7]"
7823,2025,Cincinnati Open,n0bg,m0ni,0.2874,1,0.50779876,"(0.2, 0.3]"
7824,2025,Cincinnati Open,l0bv,w09e,0.6158,1,0.14760964,"(0.6, 0.7]"
7825,2025,Cincinnati Open,bm95,te51,0.4438,1,0.30935844,"(0.4, 0.5]"
7826,2025,Cincinnati Open,a0gc,f0fv,0.3416,1,0.43349055999999997,"(0.3, 0.4]"
7827,2025,Cincinnati Open,s0ag,ge33,0.8964,1,0.010732960000000005,"(0.8, 0.9]"
7828,2025,Cincinnati Open,r0dg,sx50,0.6468,1,0.12475023999999997,"(0.6, 0.7]"
7829,2025,Cincinnati Open,fb98,n0am,0.675,1,0.10562499999999997,"(0.6, 0.7]"
7830,2025,Cincinnati Open,td51,cf59,0.5586,1,0.19483396,"(0.5, 0.6]"
7831,2025,Cincinnati Open,rc91,rh16,0.3494,1,0.4232803600000001,"(0.3, 0.4]"
7832,2025,Cincinnati Open,s0s1,u182,0.645,1,0.126025,"(0.6, 0.7]"
7833,2025,Cincinnati Open,a0e2,d923,0.7392,1,0.06801664000000002,"(0.7, 0.8]"
7834,2025,Cincinnati Open,o522,dh58,0.3456,1,0.42823935999999996,"(0.3, 0.4]"
7835,2025,Cincinnati Open,bm95,m0ej,0.356,1,0.41473600000000005,"(0.3, 0.4]"
7836,2025,National Bank Open Presented by Rogers,fa43,j0az,0.4202,1,0.33616804,"(0.4, 0.5]"
7837,2025,Cincinnati Open,z355,b0nn,0.8274,1,0.029790759999999993,"(0.8, 0.9]"
7838,2025,Cincinnati Open,w09e,mm58,0.3556,1,0.41525135999999996,"(0.3, 0.4]"
7839,2025,Cincinnati Open,re44,t0ha,0.5468,1,0.20539024000000003,"(0.5, 0.6]"
7840,2025,Cincinnati Open,ke29,r0eb,0.5372,1,0.21418384,"(0.5, 0.6]"
7841,2025,Cincinnati Open,m0ni,q02l,0.597,1,0.16240900000000003,"(0.5, 0.6]"
7842,2025,Cincinnati Open,a0gc,c0e9,0.4468,1,0.30603024,"(0.4, 0.5]"
7843,2025,Cincinnati Open,f0fv,dh50,0.4662,1,0.2849424400000001,"(0.4, 0.5]"
7844,2025,Cincinnati Open,p09z,l0il,0.561,1,0.19272099999999995,"(0.5, 0.6]"
7845,2025,Cincinnati Open,l0bv,b0ej,0.6928,1,0.09437184000000001,"(0.6, 0.7]"
7846,2025,Cincinnati Open,me82,m0fh,0.4726,1,0.27815076,"(0.4, 0.5]"
7847,2025,Cincinnati Open,ag37,ea24,0.6354,1,0.13293316000000002,"(0.6, 0.7]"
7848,2025,Cincinnati Open,hh26,w0bh,0.4936,1,0.25644095999999994,"(0.4, 0.5]"
7849,2025,Cincinnati Open,n0bg,su55,0.3018,1,0.48748323999999993,"(0.3, 0.4]"
7850,2025,Cincinnati Open,te51,m0ci,0.5262,1,0.22448644,"(0.5, 0.6]"
7851,2025,Cincinnati Open,m0qi,mw02,0.4416,1,0.31181056,"(0.4, 0.5]"
7852,2025,Cincinnati Open,n0ae,b0pg,0.5626,1,0.19131876,"(0.5, 0.6]"
7853,2025,Cincinnati Open,m0jf,gj37,0.514,1,0.236196,"(0.5, 0.6]"
7854,2025,Cincinnati Open,c0df,d0fj,0.504,1,0.24601599999999998,"(0.5, 0.6]"
7855,2025,Cincinnati Open,re44,c0df,0.5918,1,0.16662724,"(0.5, 0.6]"
7856,2025,Cincinnati Open,d0f6,b0bi,0.5198,1,0.23059203999999997,"(0.5, 0.6]"
7857,2025,Cincinnati Open,me82,pl56,0.4028,1,0.35664783999999994,"(0.4, 0.5]"
7858,2025,Cincinnati Open,su87,bu13,0.5464,1,0.20575296,"(0.5, 0.6]"
7859,2025,Cincinnati Open,bd06,n771,0.4514,1,0.30096196,"(0.4, 0.5]"
7860,2025,Cincinnati Open,b0cd,c0h0,0.5306,1,0.22033636000000004,"(0.5, 0.6]"
7861,2025,Cincinnati Open,a0gc,n732,0.5038,1,0.24621443999999998,"(0.5, 0.6]"
7862,2025,Cincinnati Open,c0df,o522,0.4936,1,0.25644095999999994,"(0.4, 0.5]"
7863,2025,Cincinnati Open,bm95,a0fc,0.5632,1,0.19079423999999998,"(0.5, 0.6]"
7864,2025,Cincinnati Open,b0bi,gb88,0.6492,1,0.12306064,"(0.6, 0.7]"
7865,2025,Cincinnati Open,bd06,ae14,0.5702,1,0.18472803999999995,"(0.5, 0.6]"
7866,2025,Cincinnati Open,cf59,g09o,0.5614,1,0.19236995999999998,"(0.5, 0.6]"
7867,2025,Cincinnati Open,b0cd,mp20,0.557,1,0.19624899999999995,"(0.5, 0.6]"
7868,2025,Cincinnati Open,d923,b0gg,0.5554,1,0.19766915999999998,"(0.5, 0.6]"
7869,2025,Cincinnati Open,b0nn,v832,0.4036,1,0.35569296000000006,"(0.4, 0.5]"
7870,2025,Cincinnati Open,b0ej,h09p,0.473,1,0.277729,"(0.4, 0.5]"
7871,2025,Cincinnati Open,bu13,f0by,0.5368,1,0.21455423999999995,"(0.5, 0.6]"
7872,2025,Cincinnati Open,b0pg,gc88,0.4974,1,0.25260675999999993,"(0.4, 0.5]"
7873,2025,Cincinnati Open,f0fv,y09v,0.649,1,0.12320099999999999,"(0.6, 0.7]"
7874,2025,Cincinnati Open,l0il,k0a3,0.6554,1,0.11874916,"(0.6, 0.7]"
7875,2025,Cincinnati Open,m0jf,k0az,0.6238,1,0.14152643999999998,"(0.6, 0.7]"
7876,2025,Cincinnati Open,me82,tc61,0.616,1,0.147456,"(0.6, 0.7]"
7877,2025,Cincinnati Open,pl56,mo44,0.7276,1,0.07420175999999999,"(0.7, 0.8]"
7878,2025,Cincinnati Open,m0ci,s0ze,0.6208,1,0.14379264,"(0.6, 0.7]"
7879,2025,Cincinnati Open,mo44,j551,0.3732,1,0.39287824000000005,"(0.3, 0.4]"
7880,2025,Cincinnati Open,c0df,mu94,0.3952,1,0.36578304,"(0.3, 0.4]"
7881,2025,Cincinnati Open,ge33,ki82,0.4318,1,0.32285124000000004,"(0.4, 0.5]"
7882,2025,Cincinnati Open,mw02,mk66,0.6212,1,0.14348944000000002,"(0.6, 0.7]"
7883,2025,Cincinnati Open,q02l,ki95,0.4714,1,0.27941795999999997,"(0.4, 0.5]"
7884,2025,Cincinnati Open,o522,da31,0.6528,1,0.12054783999999996,"(0.6, 0.7]"
7885,2025,Cincinnati Open,w09e,n0bs,0.4326,1,0.32194276,"(0.4, 0.5]"
7886,2025,Cincinnati Open,t0ha,r0fs,0.6166,1,0.14699555999999997,"(0.6, 0.7]"
7887,2025,Cincinnati Open,k0a3,v832,0.305,1,0.4830250000000001,"(0.3, 0.4]"
7888,2025,Cincinnati Open,rc91,bt72,0.4446,1,0.30846916,"(0.4, 0.5]"
7889,2025,Cincinnati Open,sx50,te30,0.4936,1,0.25644095999999994,"(0.4, 0.5]"
7890,2025,Cincinnati Open,me82,s0gd,0.6416,1,0.12845056000000005,"(0.6, 0.7]"
7891,2025,Cincinnati Open,n0am,n0bs,0.4262,1,0.32924644,"(0.4, 0.5]"
7892,2025,Cincinnati Open,r0eb,o513,0.6448,1,0.12616703999999998,"(0.6, 0.7]"
7893,2025,Cincinnati Open,w0bh,m0gz,0.5672,1,0.18731583999999996,"(0.5, 0.6]"
7894,2025,Cincinnati Open,r0eb,d0dp,0.6168,1,0.14684223999999999,"(0.6, 0.7]"
7895,2025,Cincinnati Open,b0pg,n0bg,0.6252,1,0.14047504000000002,"(0.6, 0.7]"
7896,2025,Cincinnati Open,t0a1,c0h0,0.501,1,0.249001,"(0.5, 0.6]"
7897,2025,Cincinnati Open,s0ze,bg23,0.463,1,0.28836899999999993,"(0.4, 0.5]"
7898,2025,Cincinnati Open,ge33,s0h2,0.4912,1,0.2588774399999999,"(0.4, 0.5]"
7899,2025,Cincinnati Open,ea24,s0re,0.515,1,0.235225,"(0.5, 0.6]"
7900,2025,Cincinnati Open,w0bh,m0hu,0.6374,1,0.13147876000000003,"(0.6, 0.7]"
7901,2025,Cincinnati Open,a0gc,tc01,0.6904,1,0.09585215999999999,"(0.6, 0.7]"
7902,2025,Cincinnati Open,n0bs,sl28,0.602,1,0.15840400000000002,"(0.6, 0.7]"
7903,2025,Cincinnati Open,r0fs,hg86,0.4412,1,0.31225743999999994,"(0.4, 0.5]"
7904,2025,Cincinnati Open,l0il,f0dm,0.4862,1,0.26399044000000005,"(0.4, 0.5]"
7905,2025,Cincinnati Open,me82,kc12,0.5094,1,0.24068836000000005,"(0.5, 0.6]"
7906,2025,Cincinnati Open,r0fs,cd85,0.3898,1,0.3723440400000001,"(0.3, 0.4]"
7907,2025,Cincinnati Open,w0bh,c0c8,0.5522,1,0.20052483999999998,"(0.5, 0.6]"
7908,2025,Cincinnati Open,s0h2,z0ak,1.0,1,0.0,"(0.9, 1.0]"
7909,2025,Cincinnati Open,r0eb,fa43,0.564,1,0.19009600000000004,"(0.5, 0.6]"
7910,2025,Cincinnati Open,n0bg,t0a1,0.3762,1,0.38912644,"(0.3, 0.4]"
7911,2025,Cincinnati Open,tc01,d994,0.3084,1,0.47831056,"(0.3, 0.4]"
7912,2025,Cincinnati Open,v832,c0ht,0.5798,1,0.17656804,"(0.5, 0.6]"
7913,2025,Cincinnati Open,d0dp,m0np,1.0,1,0.0,"(0.9, 1.0]"
7914,2025,Cincinnati Open,s0ze,s0n0,0.4738,1,0.27688644,"(0.4, 0.5]"
7915,2025,Cincinnati Open,l0il,gd64,0.3876,1,0.37503376000000005,"(0.3, 0.4]"
7916,2025,Cincinnati Open,s0gd,wb08,0.4122,1,0.34550884,"(0.4, 0.5]"
7917,2025,Cincinnati Open,m0hu,bf23,0.326,1,0.4542759999999999,"(0.3, 0.4]"
7918,2025,Cincinnati Open,hg86,s0ja,0.325,1,0.45562500000000006,"(0.3, 0.4]"
7919,2025,Cincinnati Open,f0dm,s0k7,0.458,1,0.293764,"(0.4, 0.5]"
7920,2025,Winston-Salem Open,v812,m0gz,0.5388,1,0.21270544000000005,"(0.5, 0.6]"
7921,2025,Cincinnati Open,t0a1,t0bw,0.9074,1,0.008574760000000002,"(0.9, 1.0]"
7922,2025,Winston-Salem Open,f724,v812,0.584,1,0.17305600000000004,"(0.5, 0.6]"
7923,2025,Winston-Salem Open,f724,mu94,0.4856,1,0.26460735999999996,"(0.4, 0.5]"
7924,2025,Winston-Salem Open,k0ah,ki95,0.5398,1,0.21178404000000006,"(0.5, 0.6]"
7925,2025,Winston-Salem Open,ki95,d0fj,0.5278,1,0.22297283999999995,"(0.5, 0.6]"
