match_id,file,t60_prob,outcome,mins_before,brier,is_challenger
KXATPMATCH-26JAN24ALCPAU,KXATPMATCH-26JAN24ALCPAU-ALC_candles.csv,0.98,1,60.0,0.0004000000000000007,False
KXATPMATCH-26JAN24BUBDE,KXATPMATCH-26JAN24BUBDE-BUB_candles.csv,0.36,0,60.0,0.1296,False
KXATPMATCH-26JAN24DARSIN,KXATPMATCH-26JAN24DARSIN-DAR_candles.csv,0.01,0,60.0,0.0001,False
KXATPMATCH-26JAN24MEDTIE,KXATPMATCH-26JAN24MEDTIE-MED_candles.csv,0.44,0,60.0,0.1936,False
KXATPMATCH-26JAN24MUSFRI,KXATPMATCH-26JAN24MUSFRI-FRI_candles.csv,0.3,0,60.0,0.09,False
KXATPMATCH-26JAN24ZVECER,KXATPMATCH-26JAN24ZVECER-ZVE_candles.csv,0.98,1,60.0,0.0004000000000000007,False
KXATPMATCH-26JAN25SHERUU,KXATPMATCH-26JAN25SHERUU-RUU_candles.csv,0.25,0,60.0,0.0625,False
KXATPMATCH-26JAN26ALCDE,KXATPMATCH-26JAN26ALCDE-ALC_candles.csv,0.97,1,60.0,0.0009000000000000016,False
KXATPMATCH-26JAN26MUSDJO,KXATPMATCH-26JAN26MUSDJO-DJO_candles.csv,0.32,1,60.0,0.4623999999999999,False
KXATPMATCH-26JAN26ZVETIE,KXATPMATCH-26JAN26ZVETIE-TIE_candles.csv,0.11,0,60.0,0.0121,False
KXATPMATCH-26JAN27SHESIN,KXATPMATCH-26JAN27SHESIN-SHE_candles.csv,0.02,0,60.0,0.0004,False
KXATPMATCH-26JAN29ALCZVE,KXATPMATCH-26JAN29ALCZVE-ALC_candles.csv,0.42,1,60.0,0.3364000000000001,False
KXATPMATCH-26JAN29DJOSIN,KXATPMATCH-26JAN29DJOSIN-DJO_candles.csv,0.29,1,60.0,0.5041,False
KXATPMATCH-26MAR01HANDAR,KXATPMATCH-26MAR01HANDAR-DAR_candles.csv,0.71,1,60.0,0.08410000000000002,False
KXATPMATCH-26MAR02BONPIN,KXATPMATCH-26MAR02BONPIN-BON_candles.csv,0.77,1,60.0,0.05289999999999999,False
KXATPMATCH-26MAR02BURECH,KXATPMATCH-26MAR02BURECH-BUR_candles.csv,0.46,1,60.0,0.2916,False
KXATPMATCH-26MAR02BUSDRA,KXATPMATCH-26MAR02BUSDRA-BUS_candles.csv,0.79,1,60.0,0.044099999999999986,False
KXATPMATCH-26MAR02JARMAE,KXATPMATCH-26MAR02JARMAE-JAR_candles.csv,0.53,0,60.0,0.28090000000000004,False
KXATPMATCH-26MAR02KOPSAK,KXATPMATCH-26MAR02KOPSAK-KOP_candles.csv,0.71,1,60.0,0.08410000000000002,False
KXATPMATCH-26MAR02KRUSVR,KXATPMATCH-26MAR02KRUSVR-KRU_candles.csv,0.27,0,60.0,0.0729,False
KXATPMATCH-26MAR02KYPMER,KXATPMATCH-26MAR02KYPMER-KYP_candles.csv,0.5,0,60.0,0.25,False
KXATPMATCH-26MAR02RIEHIJ,KXATPMATCH-26MAR02RIEHIJ-HIJ_candles.csv,0.45,1,60.0,0.30250000000000005,False
KXATPMATCH-26MAR02SCHBOL,KXATPMATCH-26MAR02SCHBOL-SCH_candles.csv,0.31,1,60.0,0.4760999999999999,False
KXATPMATCH-26MAR02YMEWON,KXATPMATCH-26MAR02YMEWON-WON_candles.csv,0.65,0,60.0,0.42250000000000004,False
KXATPMATCH-26MAR03BONMOC,KXATPMATCH-26MAR03BONMOC-MOC_candles.csv,0.17,0,60.0,0.028900000000000006,False
KXATPMATCH-26MAR03BURTSE,KXATPMATCH-26MAR03BURTSE-TSE_candles.csv,0.16,1,60.0,0.7055999999999999,False
KXATPMATCH-26MAR03BUSHIJ,KXATPMATCH-26MAR03BUSHIJ-BUS_candles.csv,0.44,0,60.0,0.1936,False
KXATPMATCH-26MAR03KOPSVR,KXATPMATCH-26MAR03KOPSVR-KOP_candles.csv,0.51,0,60.0,0.2601,False
KXATPMATCH-26MAR03LANSHI,KXATPMATCH-26MAR03LANSHI-LAN_candles.csv,0.49,0,60.0,0.24009999999999998,False
KXATPMATCH-26MAR03MERSWE,KXATPMATCH-26MAR03MERSWE-SWE_candles.csv,0.11,0,60.0,0.0121,False
KXATPMATCH-26MAR03VUKPRI,KXATPMATCH-26MAR03VUKPRI-VUK_candles.csv,0.16,0,60.0,0.0256,False
KXATPMATCH-26MAR04ATMDIM,KXATPMATCH-26MAR04ATMDIM-ATM_candles.csv,0.12,0,60.0,0.0144,False
KXATPMATCH-26MAR04BELDIA,KXATPMATCH-26MAR04BELDIA-BEL_candles.csv,0.6,0,60.0,0.36,False
KXATPMATCH-26MAR04BERMAN,KXATPMATCH-26MAR04BERMAN-BER_candles.csv,0.59,1,60.0,0.16810000000000003,False
KXATPMATCH-26MAR04CERVAN,KXATPMATCH-26MAR04CERVAN-CER_candles.csv,0.52,1,60.0,0.2304,False
KXATPMATCH-26MAR04HURKOV,KXATPMATCH-26MAR04HURKOV-HUR_candles.csv,0.39,0,60.0,0.1521,False
KXATPMATCH-26MAR04MAJMPE,KXATPMATCH-26MAR04MAJMPE-MAJ_candles.csv,0.46,1,60.0,0.2916,False
KXATPMATCH-26MAR04MARBAU,KXATPMATCH-26MAR04MARBAU-BAU_candles.csv,0.63,1,60.0,0.1369,False
KXATPMATCH-26MAR04NAVGIR,KXATPMATCH-26MAR04NAVGIR-GIR_candles.csv,0.36,1,60.0,0.4096,False
KXATPMATCH-26MAR04OPEQUI,KXATPMATCH-26MAR04OPEQUI-OPE_candles.csv,0.5,1,60.0,0.25,False
KXATPMATCH-26MAR04PRISCH,KXATPMATCH-26MAR04PRISCH-SCH_candles.csv,0.45,0,60.0,0.2025,False
KXATPMATCH-26MAR04SHESHI,KXATPMATCH-26MAR04SHESHI-SHE_candles.csv,0.69,1,60.0,0.09610000000000003,False
KXATPMATCH-26MAR04SVACIL,KXATPMATCH-26MAR04SVACIL-CIL_candles.csv,0.55,0,60.0,0.30250000000000005,False
KXATPMATCH-26MAR04TSEBAE,KXATPMATCH-26MAR04TSEBAE-BAE_candles.csv,0.78,1,60.0,0.04839999999999999,False
KXATPMATCH-26MAR04TSISHA,KXATPMATCH-26MAR04TSISHA-SHA_candles.csv,0.64,1,60.0,0.1296,False
KXATPMATCH-26MAR05ZHEKOP,KXATPMATCH-26MAR05ZHEKOP-KOP_candles.csv,0.78,1,60.0,0.04839999999999999,False
KXATPMATCH-26MAR06BROTIA,KXATPMATCH-26MAR06BROTIA-BRO_candles.csv,0.27,0,60.0,0.0729,False
KXATPMATCH-26MAR06COBKEC,KXATPMATCH-26MAR06COBKEC-COB_candles.csv,0.47,1,60.0,0.28090000000000004,False
KXATPMATCH-26MAR06DJOMAJ,KXATPMATCH-26MAR06DJOMAJ-DJO_candles.csv,0.85,1,60.0,0.022500000000000006,False
KXATPMATCH-26MAR06ETCSHA,KXATPMATCH-26MAR06ETCSHA-ETC_candles.csv,0.46,0,60.0,0.2116,False
KXATPMATCH-26MAR06FEAFRI,KXATPMATCH-26MAR06FEAFRI-FRI_candles.csv,0.99,1,60.0,0.00010000000000000018,False
KXATPMATCH-26MAR06GIRMEN,KXATPMATCH-26MAR06GIRMEN-GIR_candles.csv,0.13,0,60.0,0.016900000000000002,False
KXATPMATCH-26MAR06KHAFON,KXATPMATCH-26MAR06KHAFON-FON_candles.csv,0.3,1,60.0,0.48999999999999994,False
KXATPMATCH-26MAR06MONAUG,KXATPMATCH-26MAR06MONAUG-AUG_candles.csv,0.43,1,60.0,0.3249000000000001,False
KXATPMATCH-26MAR06MUSFUC,KXATPMATCH-26MAR06MUSFUC-FUC_candles.csv,0.32,1,60.0,0.4623999999999999,False
KXATPMATCH-26MAR06RUBDIA,KXATPMATCH-26MAR06RUBDIA-DIA_candles.csv,0.41,1,60.0,0.3481000000000001,False
KXATPMATCH-26MAR06SHEOPE,KXATPMATCH-26MAR06SHEOPE-OPE_candles.csv,0.57,0,60.0,0.32489999999999997,False
KXATPMATCH-26MAR06WALTIE,KXATPMATCH-26MAR06WALTIE-WAL_candles.csv,0.07,0,60.0,0.004900000000000001,False
KXATPMATCH-26MAR07BUBKOP,KXATPMATCH-26MAR07BUBKOP-BUB_candles.csv,0.57,1,60.0,0.18490000000000004,False
KXATPMATCH-26MAR07CERBON,KXATPMATCH-26MAR07CERBON-BON_candles.csv,0.23,0,60.0,0.0529,False
KXATPMATCH-26MAR07HIJDAR,KXATPMATCH-26MAR07HIJDAR-DAR_candles.csv,0.56,0,60.0,0.31360000000000005,False
KXATPMATCH-26MAR07HUMMIC,KXATPMATCH-26MAR07HUMMIC-HUM_candles.csv,0.5,0,60.0,0.25,False
KXATPMATCH-26MAR07KORDE,KXATPMATCH-26MAR07KORDE-DE_candles.csv,0.64,1,60.0,0.1296,False
KXATPMATCH-26MAR08CERDRA,KXATPMATCH-26MAR08CERDRA-CER_candles.csv,0.23,0,60.0,0.0529,False
KXATPMATCH-26MAR08COBTIA,KXATPMATCH-26MAR08COBTIA-COB_candles.csv,0.43,0,60.0,0.18489999999999998,False
KXATPMATCH-26MAR08DAVMEN,KXATPMATCH-26MAR08DAVMEN-DAV_candles.csv,0.93,1,60.0,0.004899999999999993,False
KXATPMATCH-26MAR08DIAAUG,KXATPMATCH-26MAR08DIAAUG-AUG_candles.csv,0.77,1,60.0,0.05289999999999999,False
KXATPMATCH-26MAR08FONPAU,KXATPMATCH-26MAR08FONPAU-FON_candles.csv,0.59,1,60.0,0.16810000000000003,False
KXATPMATCH-26MAR08FUCFIL,KXATPMATCH-26MAR08FUCFIL-FIL_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXATPMATCH-26MAR08NAKZVE,KXATPMATCH-26MAR08NAKZVE-NAK_candles.csv,0.11,0,60.0,0.0121,False
KXATPMATCH-26MAR08SHASIN,KXATPMATCH-26MAR08SHASIN-SHA_candles.csv,0.07,0,60.0,0.004900000000000001,False
KXATPMATCH-26MAR08SHETIE,KXATPMATCH-26MAR08SHETIE-SHE_candles.csv,0.27,0,60.0,0.0729,False
KXATPMATCH-26MAR08VACRUU,KXATPMATCH-26MAR08VACRUU-RUU_candles.csv,0.46,1,60.0,0.2916,False
KXATPMATCH-26MAR09ALCRIN,KXATPMATCH-26MAR09ALCRIN-ALC_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXATPMATCH-26MAR09BUBHIJ,KXATPMATCH-26MAR09BUBHIJ-BUB_candles.csv,0.88,0,60.0,0.7744,False
KXATPMATCH-26MAR09DJOKOV,KXATPMATCH-26MAR09DJOKOV-DJO_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXATPMATCH-26MAR09MEDBAE,KXATPMATCH-26MAR09MEDBAE-BAE_candles.csv,0.15,0,60.0,0.0225,False
KXATPMATCH-26MAR09MICFRI,KXATPMATCH-26MAR09MICFRI-FRI_candles.csv,0.34,0,60.0,0.11560000000000002,False
KXATPMATCH-26MAR09NORDE,KXATPMATCH-26MAR09NORDE-DE_candles.csv,0.68,0,60.0,0.4624000000000001,False
KXATPMATCH-26MAR10ALCRUU,KXATPMATCH-26MAR10ALCRUU-ALC_candles.csv,0.98,1,60.0,0.0004000000000000007,False
KXATPMATCH-26MAR10DJODRA,KXATPMATCH-26MAR10DJODRA-DJO_candles.csv,0.54,0,60.0,0.2916,False
KXATPMATCH-26MAR10FILAUG,KXATPMATCH-26MAR10FILAUG-AUG_candles.csv,0.12,0,60.0,0.0144,False
KXATPMATCH-26MAR10FONSIN,KXATPMATCH-26MAR10FONSIN-FON_candles.csv,0.06,0,60.0,0.0036,False
KXATPMATCH-26MAR10MEDMIC,KXATPMATCH-26MAR10MEDMIC-MED_candles.csv,0.94,1,60.0,0.0036000000000000064,False
KXATPMATCH-26MAR10TIAZVE,KXATPMATCH-26MAR10TIAZVE-TIA_candles.csv,0.12,0,60.0,0.0144,False
KXATPMATCH-26MAR10TIEDAV,KXATPMATCH-26MAR10TIEDAV-DAV_candles.csv,0.37,0,60.0,0.1369,False
KXATPMATCH-26MAR12DRAMED,KXATPMATCH-26MAR12DRAMED-DRA_candles.csv,0.13,0,60.0,0.016900000000000002,False
KXATPMATCH-26MAR12FILZVE,KXATPMATCH-26MAR12FILZVE-ZVE_candles.csv,0.8,1,60.0,0.03999999999999998,False
KXATPMATCH-26MAR12TIESIN,KXATPMATCH-26MAR12TIESIN-SIN_candles.csv,0.92,1,60.0,0.006399999999999993,False
KXUNITEDCUPMATCH-26JAN02RINWAW,KXUNITEDCUPMATCH-26JAN02RINWAW-RIN_candles.csv,0.77,0,60.0,0.5929,False
KXUNITEDCUPMATCH-26JAN04FRIMUN,KXUNITEDCUPMATCH-26JAN04FRIMUN-FRI_candles.csv,0.6,1,60.0,0.16000000000000003,False
KXUNITEDCUPMATCH-26JAN05LYSSWI,KXUNITEDCUPMATCH-26JAN05LYSSWI-LYS_candles.csv,0.26,0,60.0,0.06760000000000001,False
KXUNITEDCUPMATCH-26JAN05RADSAK,KXUNITEDCUPMATCH-26JAN05RADSAK-RAD_candles.csv,0.28,0,60.0,0.07840000000000001,False
KXUNITEDCUPMATCH-26JAN09DEHUR,KXUNITEDCUPMATCH-26JAN09DEHUR-DE_candles.csv,0.83,1,60.0,0.028900000000000012,False
KXUNITEDCUPMATCH-26JAN10FRIHUR,KXUNITEDCUPMATCH-26JAN10FRIHUR-FRI_candles.csv,0.61,0,60.0,0.3721,False
KXUNITEDCUPMATCH-26JAN11HURWAW,KXUNITEDCUPMATCH-26JAN11HURWAW-HUR_candles.csv,0.73,1,60.0,0.0729,False
KXUNITEDCUPMATCH-26JAN11SWIBEN,KXUNITEDCUPMATCH-26JAN11SWIBEN-BEN_candles.csv,0.37,1,60.0,0.39690000000000003,False
KXWTACHALLENGERMATCH-26FEB09GOLAVA,KXWTACHALLENGERMATCH-26FEB09GOLAVA-GOL_candles.csv,0.93,1,60.0,0.004899999999999993,False
KXWTACHALLENGERMATCH-26FEB09VOLSTE,KXWTACHALLENGERMATCH-26FEB09VOLSTE-STE_candles.csv,0.75,1,60.0,0.0625,False
KXWTACHALLENGERMATCH-26FEB12GOLSTE,KXWTACHALLENGERMATCH-26FEB12GOLSTE-GOL_candles.csv,0.74,0,60.0,0.5476,False
KXWTACHALLENGERMATCH-26FEB12JORQUE,KXWTACHALLENGERMATCH-26FEB12JORQUE-JOR_candles.csv,0.33,1,60.0,0.4488999999999999,False
KXWTACHALLENGERMATCH-26FEB12KORMIN,KXWTACHALLENGERMATCH-26FEB12KORMIN-KOR_candles.csv,0.56,1,60.0,0.19359999999999997,False
KXWTACHALLENGERMATCH-26FEB13STEJOR,KXWTACHALLENGERMATCH-26FEB13STEJOR-JOR_candles.csv,0.71,1,60.0,0.08410000000000002,False
KXWTACHALLENGERMATCH-26FEB13VIDGAL,KXWTACHALLENGERMATCH-26FEB13VIDGAL-GAL_candles.csv,0.53,0,60.0,0.28090000000000004,False
KXWTACHALLENGERMATCH-26FEB14CHWVID,KXWTACHALLENGERMATCH-26FEB14CHWVID-CHW_candles.csv,0.32,0,60.0,0.1024,False
KXWTACHALLENGERMATCH-26FEB16CHASTO,KXWTACHALLENGERMATCH-26FEB16CHASTO-CHA_candles.csv,0.73,0,60.0,0.5328999999999999,False
KXWTACHALLENGERMATCH-26FEB16HOSSMI,KXWTACHALLENGERMATCH-26FEB16HOSSMI-HOS_candles.csv,0.97,1,60.0,0.0009000000000000016,False
KXWTACHALLENGERMATCH-26FEB16KRUSEB,KXWTACHALLENGERMATCH-26FEB16KRUSEB-KRU_candles.csv,0.7,0,60.0,0.48999999999999994,False
KXWTACHALLENGERMATCH-26FEB17SORKOS,KXWTACHALLENGERMATCH-26FEB17SORKOS-KOS_candles.csv,0.37,1,60.0,0.39690000000000003,False
KXWTACHALLENGERMATCH-26FEB17YANMLA,KXWTACHALLENGERMATCH-26FEB17YANMLA-MLA_candles.csv,0.46,1,60.0,0.2916,False
KXWTACHALLENGERMATCH-26FEB18FREDAY,KXWTACHALLENGERMATCH-26FEB18FREDAY-FRE_candles.csv,0.38,1,60.0,0.3844,False
KXWTACHALLENGERMATCH-26FEB20COSFER,KXWTACHALLENGERMATCH-26FEB20COSFER-COS_candles.csv,0.59,0,60.0,0.34809999999999997,False
KXWTACHALLENGERMATCH-26FEB20FREVID,KXWTACHALLENGERMATCH-26FEB20FREVID-FRE_candles.csv,0.28,0,60.0,0.07840000000000001,False
KXWTACHALLENGERMATCH-26FEB20KALGUO,KXWTACHALLENGERMATCH-26FEB20KALGUO-KAL_candles.csv,0.64,0,60.0,0.4096,False
KXWTACHALLENGERMATCH-26FEB20KOSJOR,KXWTACHALLENGERMATCH-26FEB20KOSJOR-KOS_candles.csv,0.72,1,60.0,0.07840000000000001,False
KXWTACHALLENGERMATCH-26FEB21GOLKOS,KXWTACHALLENGERMATCH-26FEB21GOLKOS-GOL_candles.csv,0.83,1,60.0,0.028900000000000012,False
KXWTACHALLENGERMATCH-26FEB24RUSJAN,KXWTACHALLENGERMATCH-26FEB24RUSJAN-JAN_candles.csv,0.83,1,60.0,0.028900000000000012,False
KXWTACHALLENGERMATCH-26FEB27ERJBRA,KXWTACHALLENGERMATCH-26FEB27ERJBRA-BRA_candles.csv,0.19,0,60.0,0.0361,False
KXWTACHALLENGERMATCH-26FEB27GORKAL,KXWTACHALLENGERMATCH-26FEB27GORKAL-GOR_candles.csv,0.26,0,60.0,0.06760000000000001,False
KXWTACHALLENGERMATCH-26FEB27TOTSHE,KXWTACHALLENGERMATCH-26FEB27TOTSHE-SHE_candles.csv,0.52,1,60.0,0.2304,False
KXWTACHALLENGERMATCH-26FEB28SHEUCH,KXWTACHALLENGERMATCH-26FEB28SHEUCH-SHE_candles.csv,0.39,0,60.0,0.1521,False
KXWTACHALLENGERMATCH-26MAR01IBRPIG,KXWTACHALLENGERMATCH-26MAR01IBRPIG-PIG_candles.csv,0.56,1,60.0,0.19359999999999997,False
KXWTACHALLENGERMATCH-26MAR04UCHKUM,KXWTACHALLENGERMATCH-26MAR04UCHKUM-KUM_candles.csv,0.09,0,60.0,0.0081,False
KXWTACHALLENGERMATCH-26MAR04ZIDERJ,KXWTACHALLENGERMATCH-26MAR04ZIDERJ-ERJ_candles.csv,0.39,0,60.0,0.1521,False
KXWTACHALLENGERMATCH-26MAR06UCHCHW,KXWTACHALLENGERMATCH-26MAR06UCHCHW-UCH_candles.csv,0.49,1,60.0,0.2601,False
KXWTACHALLENGERMATCH-26MAR08KARPAQ,KXWTACHALLENGERMATCH-26MAR08KARPAQ-PAQ_candles.csv,0.58,0,60.0,0.3364,False
KXWTACHALLENGERMATCH-26MAR10BADRUS,KXWTACHALLENGERMATCH-26MAR10BADRUS-BAD_candles.csv,0.27,1,60.0,0.5328999999999999,False
KXWTACHALLENGERMATCH-26MAR10NAVSUN,KXWTACHALLENGERMATCH-26MAR10NAVSUN-NAV_candles.csv,0.72,0,60.0,0.5184,False
KXWTACHALLENGERMATCH-26MAR11MCCTAR,KXWTACHALLENGERMATCH-26MAR11MCCTAR-MCC_candles.csv,0.26,0,60.0,0.06760000000000001,False
KXWTACHALLENGERMATCH-26MAR12ERJKOS,KXWTACHALLENGERMATCH-26MAR12ERJKOS-ERJ_candles.csv,0.61,1,60.0,0.1521,False
KXWTAMATCH-26FEB01EALSON,KXWTAMATCH-26FEB01EALSON-EAL_candles.csv,0.76,1,60.0,0.0576,False
KXWTAMATCH-26FEB01POTBRO,KXWTAMATCH-26FEB01POTBRO-BRO_candles.csv,0.55,0,60.0,0.30250000000000005,False
KXWTAMATCH-26FEB01RUSMAS,KXWTAMATCH-26FEB01RUSMAS-MAS_candles.csv,0.48,1,60.0,0.27040000000000003,False
KXWTAMATCH-26FEB02BADSAS,KXWTAMATCH-26FEB02BADSAS-BAD_candles.csv,0.57,0,60.0,0.32489999999999997,False
KXWTAMATCH-26FEB02KASWAL,KXWTAMATCH-26FEB02KASWAL-KAS_candles.csv,0.69,0,60.0,0.4760999999999999,False
KXWTAMATCH-26FEB02SELOST,KXWTAMATCH-26FEB02SELOST-OST_candles.csv,0.15,1,60.0,0.7224999999999999,False
KXWTAMATCH-26FEB03BAPNAV,KXWTAMATCH-26FEB03BAPNAV-NAV_candles.csv,0.56,0,60.0,0.31360000000000005,False
KXWTAMATCH-26FEB03YUASOR,KXWTAMATCH-26FEB03YUASOR-YUA_candles.csv,0.57,1,60.0,0.18490000000000004,False
KXWTAMATCH-26FEB04RADJUV,KXWTAMATCH-26FEB04RADJUV-JUV_candles.csv,0.41,0,60.0,0.16809999999999997,False
KXWTAMATCH-26FEB04SASEAL,KXWTAMATCH-26FEB04SASEAL-EAL_candles.csv,0.09,1,60.0,0.8281000000000001,False
KXWTAMATCH-26FEB05MCCKOR,KXWTAMATCH-26FEB05MCCKOR-KOR_candles.csv,0.48,1,60.0,0.27040000000000003,False
KXWTAMATCH-26FEB05POTCIR,KXWTAMATCH-26FEB05POTCIR-POT_candles.csv,0.14,0,60.0,0.019600000000000003,False
KXWTAMATCH-26FEB05SAMBAP,KXWTAMATCH-26FEB05SAMBAP-BAP_candles.csv,0.4,1,60.0,0.36,False
KXWTAMATCH-26FEB05VOLPAR,KXWTAMATCH-26FEB05VOLPAR-PAR_candles.csv,0.68,0,60.0,0.4624000000000001,False
KXWTAMATCH-26FEB05YUASNI,KXWTAMATCH-26FEB05YUASNI-SNI_candles.csv,0.78,1,60.0,0.04839999999999999,False
KXWTAMATCH-26FEB06BAPALE,KXWTAMATCH-26FEB06BAPALE-ALE_candles.csv,0.42,1,60.0,0.3364000000000001,False
KXWTAMATCH-26FEB06BEJTAU,KXWTAMATCH-26FEB06BEJTAU-BEJ_candles.csv,0.67,1,60.0,0.10889999999999997,False
KXWTAMATCH-26FEB06RADOLI,KXWTAMATCH-26FEB06RADOLI-OLI_candles.csv,0.11,0,60.0,0.0121,False
KXWTAMATCH-26FEB06UCHSRA,KXWTAMATCH-26FEB06UCHSRA-UCH_candles.csv,0.37,1,60.0,0.39690000000000003,False
KXWTAMATCH-26FEB06VALROD,KXWTAMATCH-26FEB06VALROD-ROD_candles.csv,0.18,0,60.0,0.0324,False
KXWTAMATCH-26FEB07BEJALE,KXWTAMATCH-26FEB07BEJALE-ALE_candles.csv,0.52,0,60.0,0.27040000000000003,False
KXWTAMATCH-26FEB07BOUKOR,KXWTAMATCH-26FEB07BOUKOR-BOU_candles.csv,0.51,1,60.0,0.24009999999999998,False
KXWTAMATCH-26FEB07STAUCH,KXWTAMATCH-26FEB07STAUCH-STA_candles.csv,0.62,0,60.0,0.3844,False
KXWTAMATCH-26FEB08RADOSO,KXWTAMATCH-26FEB08RADOSO-OSO_candles.csv,0.26,1,60.0,0.5476,False
KXWTAMATCH-26FEB08SAMFRE,KXWTAMATCH-26FEB08SAMFRE-SAM_candles.csv,0.27,0,60.0,0.0729,False
KXWTAMATCH-26FEB08SHNPAR,KXWTAMATCH-26FEB08SHNPAR-SHN_candles.csv,0.79,0,60.0,0.6241000000000001,False
KXWTAMATCH-26FEB08YASBUC,KXWTAMATCH-26FEB08YASBUC-BUC_candles.csv,0.49,0,60.0,0.24009999999999998,False
KXWTAMATCH-26FEB08ZAKOST,KXWTAMATCH-26FEB08ZAKOST-OST_candles.csv,0.44,1,60.0,0.31360000000000005,False
KXWTAMATCH-26FEB09ANDLIN,KXWTAMATCH-26FEB09ANDLIN-LIN_candles.csv,0.09,0,60.0,0.0081,False
KXWTAMATCH-26FEB09ANIPLI,KXWTAMATCH-26FEB09ANIPLI-ANI_candles.csv,0.9,0,60.0,0.81,False
KXWTAMATCH-26FEB10COCGAU,KXWTAMATCH-26FEB10COCGAU-COC_candles.csv,0.23,1,60.0,0.5929,False
KXWTAMATCH-26FEB10NAVKAL,KXWTAMATCH-26FEB10NAVKAL-KAL_candles.csv,0.8,1,60.0,0.03999999999999998,False
KXWTAMATCH-26FEB10NOSGRA,KXWTAMATCH-26FEB10NOSGRA-NOS_candles.csv,0.59,0,60.0,0.34809999999999997,False
KXWTAMATCH-26FEB10OSOSIN,KXWTAMATCH-26FEB10OSOSIN-OSO_candles.csv,0.71,1,60.0,0.08410000000000002,False
KXWTAMATCH-26FEB10PARZHE,KXWTAMATCH-26FEB10PARZHE-PAR_candles.csv,0.4,0,60.0,0.16000000000000003,False
KXWTAMATCH-26FEB10WANRYB,KXWTAMATCH-26FEB10WANRYB-WAN_candles.csv,0.1,0,60.0,0.010000000000000002,False
KXWTAMATCH-26FEB11ANDMBO,KXWTAMATCH-26FEB11ANDMBO-AND_candles.csv,0.56,0,60.0,0.31360000000000005,False
KXWTAMATCH-26FEB11ANNCOC,KXWTAMATCH-26FEB11ANNCOC-ANN_candles.csv,0.41,0,60.0,0.16809999999999997,False
KXWTAMATCH-26FEB11KALSVI,KXWTAMATCH-26FEB11KALSVI-KAL_candles.csv,0.42,1,60.0,0.3364000000000001,False
KXWTAMATCH-26FEB11SWIKAS,KXWTAMATCH-26FEB11SWIKAS-KAS_candles.csv,0.4,0,60.0,0.16000000000000003,False
KXWTAMATCH-26FEB11ZHERYB,KXWTAMATCH-26FEB11ZHERYB-RYB_candles.csv,0.73,1,60.0,0.0729,False
KXWTAMATCH-26FEB12MBORYB,KXWTAMATCH-26FEB12MBORYB-MBO_candles.csv,0.4,1,60.0,0.36,False
KXWTAMATCH-26FEB12MUCKAL,KXWTAMATCH-26FEB12MUCKAL-KAL_candles.csv,0.33,0,60.0,0.10890000000000001,False
KXWTAMATCH-26FEB12OSTCOC,KXWTAMATCH-26FEB12OSTCOC-COC_candles.csv,0.25,0,60.0,0.0625,False
KXWTAMATCH-26FEB12SWISAK,KXWTAMATCH-26FEB12SWISAK-SAK_candles.csv,0.33,1,60.0,0.4488999999999999,False
KXWTAMATCH-26FEB13BAPZHA,KXWTAMATCH-26FEB13BAPZHA-BAP_candles.csv,0.64,1,60.0,0.1296,False
KXWTAMATCH-26FEB13COCVEK,KXWTAMATCH-26FEB13COCVEK-COC_candles.csv,0.42,1,60.0,0.3364000000000001,False
KXWTAMATCH-26FEB13FREYAS,KXWTAMATCH-26FEB13FREYAS-YAS_candles.csv,0.12,0,60.0,0.0144,False
KXWTAMATCH-26FEB13JACERJ,KXWTAMATCH-26FEB13JACERJ-JAC_candles.csv,0.46,0,60.0,0.2116,False
KXWTAMATCH-26FEB13OSTMBO,KXWTAMATCH-26FEB13OSTMBO-MBO_candles.csv,0.72,1,60.0,0.07840000000000001,False
KXWTAMATCH-26FEB13SAKMUC,KXWTAMATCH-26FEB13SAKMUC-MUC_candles.csv,0.49,1,60.0,0.2601,False
KXWTAMATCH-26FEB13SRARUZ,KXWTAMATCH-26FEB13SRARUZ-RUZ_candles.csv,0.83,0,60.0,0.6889,False
KXWTAMATCH-26FEB13STEZVO,KXWTAMATCH-26FEB13STEZVO-STE_candles.csv,0.63,1,60.0,0.1369,False
KXWTAMATCH-26FEB14BAPSRA,KXWTAMATCH-26FEB14BAPSRA-BAP_candles.csv,0.51,0,60.0,0.2601,False
KXWTAMATCH-26FEB14COCZAK,KXWTAMATCH-26FEB14COCZAK-COC_candles.csv,0.47,1,60.0,0.28090000000000004,False
KXWTAMATCH-26FEB14FREGRA,KXWTAMATCH-26FEB14FREGRA-FRE_candles.csv,0.47,0,60.0,0.22089999999999999,False
KXWTAMATCH-26FEB14MUCMBO,KXWTAMATCH-26FEB14MUCMBO-MBO_candles.csv,0.32,0,60.0,0.1024,False
KXWTAMATCH-26FEB14RAKSEI,KXWTAMATCH-26FEB14RAKSEI-RAK_candles.csv,0.8,0,60.0,0.6400000000000001,False
KXWTAMATCH-26FEB14STERUS,KXWTAMATCH-26FEB14STERUS-RUS_candles.csv,0.9,1,60.0,0.009999999999999995,False
